option,season,bucket_kind,bucket,n,avg_pick_prob,win_rate,roi
raw_mlp_sigma,2025,probability,"[0.5, 0.55)",2284,0.5246875999903771,0.4964973730297723,-0.05214137876134373
raw_mlp_sigma,2025,probability,"[0.55, 0.6)",1624,0.573247844005566,0.4938423645320197,-0.05721003134796238
raw_mlp_sigma,2025,probability,"[0.6, 0.65)",885,0.6222312606816084,0.511864406779661,-0.022804314329738055
raw_mlp_sigma,2025,probability,"[0.65, 0.7)",382,0.6715775084375012,0.5445026178010471,0.039504997620180865
raw_mlp_sigma,2025,probability,"[0.7, 0.75)",150,0.7226237673754938,0.5,-0.04545454545454548
raw_mlp_sigma,2025,probability,"[0.75, 0.8)",63,0.7732999044133401,0.5238095238095238,0.0
raw_mlp_sigma,2025,probability,"[0.8, 0.85)",30,0.8195389600214338,0.3333333333333333,-0.36363636363636365
raw_mlp_sigma,2025,probability,"[0.85, 1.01)",19,0.8901382494094039,0.47368421052631576,-0.0956937799043062
raw_mlp_sigma,2025,edge,"[0.0, 0.02)",923,0.5338849277918535,0.5081256771397616,-0.02994188909681867
raw_mlp_sigma,2025,edge,"[0.02, 0.04)",778,0.5535102790047768,0.4820051413881748,-0.07980836644075719
raw_mlp_sigma,2025,edge,"[0.04, 0.06)",622,0.5732111652175762,0.4807073954983923,-0.0822858813212511
raw_mlp_sigma,2025,edge,"[0.06, 0.08)",565,0.5933991383198509,0.5008849557522124,-0.043765084473049075
raw_mlp_sigma,2025,edge,"[0.08, 0.1)",407,0.6135321820708752,0.5061425061425061,-0.0337279428188519
raw_mlp_sigma,2025,edge,"[0.1, 0.15)",609,0.6450589154364309,0.5320197044334976,0.015673981191222576
raw_mlp_sigma,2025,edge,"[0.15, 1.0)",423,0.7307237131631346,0.508274231678487,-0.02965828497743391
best_posthoc_sigma,2025,probability,"[0.5, 0.55)",2516,0.524466487003909,0.49642289348171703,-0.05228356698944934
best_posthoc_sigma,2025,probability,"[0.55, 0.6)",1636,0.5729644332916324,0.4993887530562347,-0.04662147143809734
best_posthoc_sigma,2025,probability,"[0.6, 0.65)",759,0.6206760561898537,0.5191040843214756,-0.008983111749910176
best_posthoc_sigma,2025,probability,"[0.65, 0.7)",320,0.6719174279956109,0.51875,-0.009659090909090895
best_posthoc_sigma,2025,probability,"[0.7, 0.75)",108,0.7205559699310446,0.5,-0.04545454545454545
best_posthoc_sigma,2025,probability,"[0.75, 0.8)",69,0.7708466100597344,0.4782608695652174,-0.08695652173913042
best_posthoc_sigma,2025,probability,"[0.8, 0.85)",17,0.8220886868802781,0.4117647058823529,-0.213903743315508
best_posthoc_sigma,2025,probability,"[0.85, 1.01)",12,0.9012188268200498,0.3333333333333333,-0.3636363636363636
best_posthoc_sigma,2025,edge,"[0.0, 0.02)",1003,0.5338120376383726,0.4935194416749751,-0.057826520438683936
best_posthoc_sigma,2025,edge,"[0.02, 0.04)",808,0.553289832597577,0.4876237623762376,-0.06908190819081907
best_posthoc_sigma,2025,edge,"[0.04, 0.06)",648,0.5735091084073285,0.5061728395061729,-0.033670033670033676
best_posthoc_sigma,2025,edge,"[0.06, 0.08)",543,0.5933093280219697,0.4953959484346225,-0.054244098442993466
best_posthoc_sigma,2025,edge,"[0.08, 0.1)",359,0.6131829229864498,0.5097493036211699,-0.02684223854140288
best_posthoc_sigma,2025,edge,"[0.1, 0.15)",489,0.6447622107572112,0.5316973415132924,0.015058561070831021
best_posthoc_sigma,2025,edge,"[0.15, 1.0)",346,0.7275349806351408,0.5057803468208093,-0.03441933788754598
constant_14_sigma,2025,probability,"[0.5, 0.55)",2603,0.5245173381201595,0.49635036496350365,-0.0524220305242203
constant_14_sigma,2025,probability,"[0.55, 0.6)",1629,0.5732775368201477,0.4972375690607735,-0.05072827724761426
constant_14_sigma,2025,probability,"[0.6, 0.65)",700,0.6207899598416894,0.5171428571428571,-0.012727272727272736
constant_14_sigma,2025,probability,"[0.65, 0.7)",298,0.6714496126755186,0.5369127516778524,0.025015253203172667
constant_14_sigma,2025,probability,"[0.7, 0.75)",109,0.7187784250074959,0.5229357798165137,-0.001668056713928265
constant_14_sigma,2025,probability,"[0.75, 0.8)",68,0.7692186607207305,0.47058823529411764,-0.10160427807486631
constant_14_sigma,2025,probability,"[0.8, 0.85)",18,0.8188512726192819,0.3888888888888889,-0.25757575757575757
constant_14_sigma,2025,probability,"[0.85, 1.01)",12,0.9008703428009905,0.3333333333333333,-0.3636363636363636
constant_14_sigma,2025,edge,"[0.0, 0.02)",1012,0.5337396831451626,0.4871541501976285,-0.0699784405318002
constant_14_sigma,2025,edge,"[0.02, 0.04)",807,0.5530265364253086,0.4969021065675341,-0.05136870564379857
constant_14_sigma,2025,edge,"[0.04, 0.06)",655,0.5731206013669984,0.5053435114503817,-0.03525329632199862
constant_14_sigma,2025,edge,"[0.06, 0.08)",542,0.592975766110058,0.48523985239852396,-0.0736330090573633
constant_14_sigma,2025,edge,"[0.08, 0.1)",346,0.6133507423640778,0.5375722543352601,0.02627430373095113
constant_14_sigma,2025,edge,"[0.1, 0.15)",449,0.6450941033215147,0.5055679287305123,-0.03482486333265843
constant_14_sigma,2025,edge,"[0.15, 1.0)",335,0.7278932848188002,0.5194029850746269,-0.008412483039348707
hgbr_residual_sigma,2025,probability,"[0.5, 0.55)",3280,0.5231587170371556,0.49634146341463414,-0.052439024390243894
hgbr_residual_sigma,2025,probability,"[0.55, 0.6)",1527,0.5703920988647033,0.5075311067452521,-0.03107697803179139
hgbr_residual_sigma,2025,probability,"[0.6, 0.65)",437,0.6206656544698037,0.528604118993135,0.009153318077803216
hgbr_residual_sigma,2025,probability,"[0.65, 0.7)",128,0.671276171829192,0.484375,-0.07528409090909091
hgbr_residual_sigma,2025,probability,"[0.7, 0.75)",48,0.7185549346308537,0.4583333333333333,-0.125
hgbr_residual_sigma,2025,probability,"[0.75, 0.8)",10,0.77579339097488,0.3,-0.42727272727272725
hgbr_residual_sigma,2025,probability,"[0.8, 0.85)",4,0.823850484985452,0.5,-0.04545454545454547
hgbr_residual_sigma,2025,probability,"[0.85, 1.01)",3,0.8710056907049187,0.3333333333333333,-0.3636363636363636
hgbr_residual_sigma,2025,edge,"[0.0, 0.02)",1233,0.5330227314459911,0.49391727493917276,-0.05706702057067019
hgbr_residual_sigma,2025,edge,"[0.02, 0.04)",888,0.5530364366244757,0.49324324324324326,-0.05835380835380835
hgbr_residual_sigma,2025,edge,"[0.04, 0.06)",636,0.5725148131198166,0.5078616352201258,-0.030445969125214408
hgbr_residual_sigma,2025,edge,"[0.06, 0.08)",371,0.5925629998708976,0.5417789757412399,0.03430531732418525
hgbr_residual_sigma,2025,edge,"[0.08, 0.1)",213,0.6133034723095171,0.4835680751173709,-0.07682458386683738
hgbr_residual_sigma,2025,edge,"[0.1, 0.15)",251,0.6434665483731838,0.5378486055776892,0.02680188337558856
hgbr_residual_sigma,2025,edge,"[0.15, 1.0)",114,0.7181420323371301,0.45614035087719296,-0.1291866028708134
