season,option,bucket_kind,bucket,n,avg_pick_prob,win_rate,roi
2020,affine,probability,"[0.85, 1.01)",20,0.9115455700810393,0.95,0.8136363636363635
2020,affine,edge,"[0.0, 0.02)",1343,0.5330286742614545,0.4874524714828897,-0.06796182224328166
2020,affine,edge,"[0.02, 0.04)",798,0.5531593938746794,0.5196950444726811,-0.007746639325586685
2020,affine,edge,"[0.04, 0.06)",454,0.572254283078631,0.4797297297297297,-0.08229875851021226
2020,affine,edge,"[0.06, 0.08)",237,0.5921980668769469,0.575107296137339,0.09627924817798238
2020,affine,edge,"[0.08, 0.1)",108,0.6134767888099688,0.5046728971962616,-0.0361952861952862
2020,affine,edge,"[0.1, 0.15)",131,0.6430098144777386,0.5078125,-0.02984038861901458
2020,affine,edge,"[0.15, 1.0)",120,0.7685867571060937,0.7043478260869566,0.33030303030303027
2020,shrink,probability,"[0.5, 0.55)",2840,0.5238626679399421,0.4888809182209469,-0.06546094750320103
2020,shrink,probability,"[0.55, 0.6)",1530,0.5714466874782826,0.5079681274900398,-0.029768270944741514
2020,shrink,probability,"[0.6, 0.65)",571,0.6208671837091052,0.5107913669064749,-0.024199968157936635
2020,shrink,probability,"[0.65, 0.7)",189,0.6707213765579336,0.5135135135135135,-0.01924001924001924
2020,shrink,probability,"[0.7, 0.75)",79,0.7240846061366277,0.5822784810126582,0.11162255466052932
2020,shrink,probability,"[0.75, 0.8)",40,0.774620482693585,0.5641025641025641,0.07499999999999998
2020,shrink,probability,"[0.8, 0.85)",23,0.8172665295512007,0.7,0.2924901185770751
2020,shrink,probability,"[0.85, 1.01)",54,0.9221813031587851,0.8490566037735849,0.6094276094276094
2020,shrink,edge,"[0.0, 0.02)",1064,0.5338646805857697,0.491395793499044,-0.06083390293916609
2020,shrink,edge,"[0.02, 0.04)",859,0.5530722097833902,0.4929078014184397,-0.05810138639009418
2020,shrink,edge,"[0.04, 0.06)",607,0.5729408330580127,0.49915397631133673,-0.045828965104088654
2020,shrink,edge,"[0.06, 0.08)",437,0.5930750134731041,0.4988399071925754,-0.04701477012689827
2020,shrink,edge,"[0.08, 0.1)",278,0.6128310047363169,0.47794117647058826,-0.08567691301504252
2020,shrink,edge,"[0.1, 0.15)",340,0.6447929732185701,0.5555555555555556,0.05935828877005347
2020,shrink,edge,"[0.15, 1.0)",269,0.7692547608559721,0.6183206106870229,0.1757350456235215
2022,raw,probability,"[0.5, 0.55)",2067,0.523994365117765,0.5029821073558648,-0.038703434929850025
2022,raw,probability,"[0.55, 0.6)",1617,0.5734406704382743,0.5197452229299363,-0.007533591949176359
2022,raw,probability,"[0.6, 0.65)",902,0.6230753249600456,0.5164212910532276,-0.013807700060471682
2022,raw,probability,"[0.65, 0.7)",437,0.6712717812539911,0.5446009389671361,0.0386935718743499
2022,raw,probability,"[0.7, 0.75)",178,0.722656738058521,0.5838150289017341,0.11133810010214501
2022,raw,probability,"[0.75, 0.8)",118,0.7740583726216453,0.5350877192982456,0.020801232665639442
2022,raw,probability,"[0.8, 0.85)",45,0.8236377040239652,0.6,0.14545454545454545
2022,raw,probability,"[0.85, 1.01)",99,0.9172727475851244,0.7171717171717171,0.36914600550964183
2022,raw,edge,"[0.0, 0.02)",772,0.5336158767514156,0.488,-0.06641544983513895
2022,raw,edge,"[0.02, 0.04)",733,0.5538263054586658,0.5336134453781513,0.01823142750837157
2022,raw,edge,"[0.04, 0.06)",680,0.5736819677614623,0.5151975683890577,-0.015909090909090897
2022,raw,edge,"[0.06, 0.08)",529,0.593404175757085,0.5029239766081871,-0.03866643753222202
2022,raw,edge,"[0.08, 0.1)",388,0.6132731510860595,0.5080213903743316,-0.02905342080599812
2022,raw,edge,"[0.1, 0.15)",683,0.6457706669003461,0.5439642324888226,0.03780114468255024
2022,raw,edge,"[0.15, 1.0)",618,0.7605504866063222,0.5891089108910891,0.12224183583406885
2022,const,probability,"[0.5, 0.55)",2502,0.5236598520474133,0.5045118949958983,-0.03589855388416539
2022,const,probability,"[0.55, 0.6)",1668,0.5714279965430609,0.5204460966542751,-0.006213211249182465
2022,const,probability,"[0.6, 0.65)",735,0.6211805662627659,0.5303867403314917,0.01236858379715523
2022,const,probability,"[0.65, 0.7)",267,0.6705906078157802,0.5653846153846154,0.0772897514470548
2022,const,probability,"[0.7, 0.75)",115,0.7234067115680142,0.5135135135135135,-0.018972332015810268
2022,const,probability,"[0.75, 0.8)",63,0.7718378312457929,0.5967741935483871,0.13708513708513703
2022,const,probability,"[0.8, 0.85)",48,0.8233381926827135,0.6666666666666666,0.27272727272727265
2022,const,probability,"[0.85, 1.01)",65,0.9130024952221768,0.7538461538461538,0.4391608391608392
2022,const,edge,"[0.0, 0.02)",936,0.5340511431599951,0.5373626373626373,0.02515540015540016
2022,const,edge,"[0.02, 0.04)",867,0.5540258879246494,0.48812351543942994,-0.06616336374121841
2022,const,edge,"[0.04, 0.06)",667,0.5732174448656148,0.5239567233384853,0.0002725909772386638
2022,const,edge,"[0.06, 0.08)",493,0.5939412657728006,0.5336134453781513,0.018071178314586024
2022,const,edge,"[0.08, 0.1)",320,0.6132055554569399,0.5222929936305732,-0.0028409090909090827
2022,const,edge,"[0.1, 0.15)",471,0.6450130627316076,0.5399568034557235,0.03030303030303031
2022,const,edge,"[0.15, 1.0)",393,0.7650384137377674,0.6191709844559585,0.17881101087207957
2022,cap,probability,"[0.5, 0.55)",2066,0.524010297198149,0.5032322227747389,-0.03823814133591481
2022,cap,probability,"[0.55, 0.6)",1615,0.5734339659351271,0.5197704081632653,-0.007486631016042782
2022,cap,probability,"[0.6, 0.65)",903,0.6230298980179478,0.5158371040723982,-0.014899828853317228
2022,cap,probability,"[0.65, 0.7)",438,0.6713668931310329,0.5433255269320844,0.036322125363221255
2022,cap,probability,"[0.7, 0.75)",178,0.7226163918983626,0.5838150289017341,0.11133810010214501
2022,cap,probability,"[0.75, 0.8)",117,0.7738475878717878,0.5309734513274337,0.013209013209013205
2022,cap,probability,"[0.8, 0.85)",44,0.8218826723888522,0.6136363636363636,0.1714876033057851
2022,cap,probability,"[0.85, 1.01)",102,0.9176147371380764,0.7156862745098039,0.36631016042780745
2022,cap,edge,"[0.0, 0.02)",767,0.5335571089021832,0.487248322147651,-0.06779661016949153
2022,cap,edge,"[0.02, 0.04)",736,0.5537624524439221,0.5313807531380753,0.014081027667984186
2022,cap,edge,"[0.04, 0.06)",680,0.5736696592976475,0.5182370820668692,-0.010294117647058808
2022,cap,edge,"[0.06, 0.08)",529,0.5933388414943863,0.5009746588693957,-0.042275305035229416
2022,cap,edge,"[0.08, 0.1)",388,0.6131618824083215,0.5106951871657754,-0.024133083411433935
2022,cap,edge,"[0.1, 0.15)",684,0.6457765110639274,0.5446428571428571,0.03907496012759169
2022,cap,edge,"[0.15, 1.0)",620,0.7609524731336764,0.587171052631579,0.1186217008797654
2022,scale,probability,"[0.5, 0.55)",2067,0.523994365117765,0.5029821073558648,-0.038703434929850025
2022,scale,probability,"[0.55, 0.6)",1617,0.5734406704382743,0.5197452229299363,-0.007533591949176359
2022,scale,probability,"[0.6, 0.65)",902,0.6230753249600456,0.5164212910532276,-0.013807700060471682
2022,scale,probability,"[0.65, 0.7)",437,0.6712717812539911,0.5446009389671361,0.0386935718743499
2022,scale,probability,"[0.7, 0.75)",178,0.722656738058521,0.5838150289017341,0.11133810010214501
2022,scale,probability,"[0.75, 0.8)",118,0.7740583726216453,0.5350877192982456,0.020801232665639442
2022,scale,probability,"[0.8, 0.85)",45,0.8236377040239652,0.6,0.14545454545454545
2022,scale,probability,"[0.85, 1.01)",99,0.9172727475851244,0.7171717171717171,0.36914600550964183
2022,scale,edge,"[0.0, 0.02)",772,0.5336158767514156,0.488,-0.06641544983513895
2022,scale,edge,"[0.02, 0.04)",733,0.5538263054586658,0.5336134453781513,0.01823142750837157
2022,scale,edge,"[0.04, 0.06)",680,0.5736819677614623,0.5151975683890577,-0.015909090909090897
2022,scale,edge,"[0.06, 0.08)",529,0.593404175757085,0.5029239766081871,-0.03866643753222202
2022,scale,edge,"[0.08, 0.1)",388,0.6132731510860595,0.5080213903743316,-0.02905342080599812
2022,scale,edge,"[0.1, 0.15)",683,0.6457706669003461,0.5439642324888226,0.03780114468255024
2022,scale,edge,"[0.15, 1.0)",618,0.7605504866063222,0.5891089108910891,0.12224183583406885
2022,affine,probability,"[0.5, 0.55)",2549,0.5238317118353277,0.5060386473429952,-0.033061093476942825
2022,affine,probability,"[0.55, 0.6)",1662,0.5716409943377414,0.5152268489745183,-0.015862597090033903
2022,affine,probability,"[0.6, 0.65)",732,0.6208150794879624,0.5382475660639777,0.02707401887729756
2022,affine,probability,"[0.65, 0.7)",252,0.6708190081787585,0.5813008130081301,0.10714285714285714
2022,affine,probability,"[0.7, 0.75)",120,0.7225775485184458,0.5,-0.043939393939393945
2022,affine,probability,"[0.75, 0.8)",54,0.7723751612884517,0.6666666666666666,0.2727272727272727
2022,affine,probability,"[0.8, 0.85)",38,0.8232601184612547,0.5789473684210527,0.10526315789473684
2022,affine,probability,"[0.85, 1.01)",56,0.9076340046772862,0.7857142857142857,0.5
2022,affine,edge,"[0.0, 0.02)",947,0.5337509005992146,0.5275675675675676,0.00700777575117597
2022,affine,edge,"[0.02, 0.04)",872,0.5535665048246697,0.49527186761229314,-0.052856547122602154
2022,affine,edge,"[0.04, 0.06)",687,0.5730041943727826,0.5142857142857142,-0.01759957655154162
2022,affine,edge,"[0.06, 0.08)",460,0.5934774872993344,0.5503355704697986,0.04920948616600791
2022,affine,edge,"[0.08, 0.1)",365,0.6130950571854892,0.5182072829131653,-0.010460772104607715
2022,affine,edge,"[0.1, 0.15)",445,0.6437427210870301,0.541095890410959,0.032482124616956085
2022,affine,edge,"[0.15, 1.0)",369,0.7583553062777567,0.6260387811634349,0.19093372751909338
2022,shrink,probability,"[0.5, 0.55)",2297,0.5239362869072653,0.5053619302949062,-0.03431353148375351
2022,shrink,probability,"[0.55, 0.6)",1648,0.5722153395429207,0.509386733416771,-0.026699029126213584
2022,shrink,probability,"[0.6, 0.65)",835,0.6219742373604703,0.5312883435582823,0.013935764833968425
2022,shrink,probability,"[0.65, 0.7)",340,0.6713687505657481,0.5688622754491018,0.08449197860962568
2022,shrink,probability,"[0.7, 0.75)",135,0.7221918415211367,0.5846153846153846,0.11178451178451176
2022,shrink,probability,"[0.75, 0.8)",81,0.7710584578555281,0.525,0.002244668911335576
2022,shrink,probability,"[0.8, 0.85)",46,0.82373850724138,0.7391304347826086,0.41106719367588934
2022,shrink,probability,"[0.85, 1.01)",81,0.9118052619529922,0.691358024691358,0.31986531986531985
2022,shrink,edge,"[0.0, 0.02)",834,0.5336932716775917,0.5191122071516646,-0.008720296490080654
2022,shrink,edge,"[0.02, 0.04)",836,0.5538380475097959,0.5160493827160494,-0.014354066985645928
2022,shrink,edge,"[0.04, 0.06)",697,0.5738216022582495,0.5310650887573964,0.013434198513108129
2022,shrink,edge,"[0.06, 0.08)",458,0.593102938443315,0.47404063205417607,-0.09190154823342596
2022,shrink,edge,"[0.08, 0.1)",409,0.6131332472985846,0.5497512437810945,0.048677483885307855
2022,shrink,edge,"[0.1, 0.15)",555,0.6454041955240538,0.5414364640883977,0.03292383292383293
2022,shrink,edge,"[0.15, 1.0)",481,0.7617688165048545,0.5911016949152542,0.12606312606312606
2023,raw,probability,"[0.5, 0.55)",2349,0.5242577811446009,0.502129471890971,-0.04137157010720229
2023,raw,probability,"[0.55, 0.6)",1645,0.5726611693841954,0.5036496350364964,-0.038463663995578885
2023,raw,probability,"[0.6, 0.65)",949,0.6215538465627238,0.48472075869336145,-0.07462400613085543
2023,raw,probability,"[0.65, 0.7)",442,0.6720084561611817,0.583710407239819,0.11435623200329083
2023,raw,probability,"[0.7, 0.75)",192,0.720341090221325,0.5235602094240838,-0.0004734848484848388
2023,raw,probability,"[0.75, 0.8)",90,0.7740078958185762,0.5444444444444444,0.03939393939393941
2023,raw,probability,"[0.8, 0.85)",51,0.8249605097153377,0.6078431372549019,0.160427807486631
2023,raw,probability,"[0.85, 1.01)",55,0.8963084840787969,0.7454545454545455,0.4231404958677686
2023,raw,edge,"[0.0, 0.02)",942,0.5335983614628657,0.5095541401273885,-0.027214823393167335
2023,raw,edge,"[0.02, 0.04)",806,0.5538351883163066,0.49627791563275436,-0.05256034288292352
2023,raw,edge,"[0.04, 0.06)",656,0.5734331271120202,0.5304878048780488,0.012749445676274954
2023,raw,edge,"[0.06, 0.08)",539,0.5937129850462141,0.483271375464684,-0.07724742789677853
2023,raw,edge,"[0.08, 0.1)",439,0.6131895431770613,0.510250569476082,-0.025885276454752536
2023,raw,edge,"[0.1, 0.15)",654,0.6455400098112619,0.4892966360856269,-0.06588824020016679
2023,raw,edge,"[0.15, 1.0)",580,0.7432010533129163,0.5941278065630398,0.13401253918495296
2023,const,probability,"[0.5, 0.55)",2810,0.523787037088738,0.5005339978640085,-0.04441928178582983
2023,const,probability,"[0.55, 0.6)",1691,0.5721731862107077,0.5088757396449705,-0.028493091769259713
2023,const,probability,"[0.6, 0.65)",704,0.6205272527327437,0.4971590909090909,-0.05087809917355371
2023,const,probability,"[0.65, 0.7)",300,0.6700458372684414,0.5566666666666666,0.06272727272727273
2023,const,probability,"[0.7, 0.75)",119,0.7216613429884106,0.5546218487394958,0.05882352941176466
2023,const,probability,"[0.75, 0.8)",69,0.7736657927893568,0.5882352941176471,0.1212121212121212
2023,const,probability,"[0.8, 0.85)",30,0.8197449831168849,0.6,0.14545454545454548
2023,const,probability,"[0.85, 1.01)",50,0.9087169655946926,0.78,0.4890909090909091
2023,const,edge,"[0.0, 0.02)",1071,0.533834131770569,0.5112149532710281,-0.02402172990408284
2023,const,edge,"[0.02, 0.04)",873,0.5534887764490746,0.5063001145475372,-0.03342705404561074
2023,const,edge,"[0.04, 0.06)",658,0.573475622048164,0.5151975683890577,-0.01644100580270794
2023,const,edge,"[0.06, 0.08)",536,0.5930856823958027,0.491588785046729,-0.06139755766621438
2023,const,edge,"[0.08, 0.1)",323,0.6129699251292413,0.48606811145510836,-0.07205178722206586
2023,const,edge,"[0.1, 0.15)",473,0.6457037700825377,0.53276955602537,0.017105516048433606
2023,const,edge,"[0.15, 1.0)",380,0.7525605481221932,0.5989445910290238,0.14306220095693778
2023,cap,probability,"[0.5, 0.55)",2342,0.5242539337918906,0.5010679196924391,-0.043397251766167225
2023,cap,probability,"[0.55, 0.6)",1646,0.5726848567948474,0.505775075987842,-0.03440848337567656
2023,cap,probability,"[0.6, 0.65)",941,0.6215258646313142,0.4824654622741764,-0.07892957202202684
2023,cap,probability,"[0.65, 0.7)",443,0.6719120781247377,0.5778781038374717,0.10322183459880978
2023,cap,probability,"[0.7, 0.75)",193,0.720065572616954,0.5233160621761658,-0.0009420631182289182
2023,cap,probability,"[0.75, 0.8)",94,0.7725578954414544,0.5591397849462365,0.06673114119922632
2023,cap,probability,"[0.8, 0.85)",53,0.8251874893922085,0.6037735849056604,0.15265866209262433
2023,cap,probability,"[0.85, 1.01)",61,0.9020880915648296,0.7540983606557377,0.4396423248882266
2023,cap,edge,"[0.0, 0.02)",938,0.5335552099527596,0.5090715048025614,-0.02810622213607288
2023,cap,edge,"[0.02, 0.04)",806,0.553815954150157,0.49255583126550867,-0.059666140311301595
2023,cap,edge,"[0.04, 0.06)",656,0.5733788307174318,0.5335365853658537,0.018569844789357
2023,cap,edge,"[0.06, 0.08)",539,0.593712125526325,0.49070631970260226,-0.06307977736549164
2023,cap,edge,"[0.08, 0.1)",437,0.6132483576883073,0.5034324942791762,-0.0389016018306636
2023,cap,edge,"[0.1, 0.15)",653,0.6456583305438669,0.4885145482388974,-0.06738131699846861
2023,cap,edge,"[0.15, 1.0)",591,0.7456504740134727,0.5949152542372881,0.1355176126749731
2023,scale,probability,"[0.5, 0.55)",2349,0.5242577811446009,0.502129471890971,-0.04137157010720229
2023,scale,probability,"[0.55, 0.6)",1645,0.5726611693841954,0.5036496350364964,-0.038463663995578885
2023,scale,probability,"[0.6, 0.65)",949,0.6215538465627238,0.48472075869336145,-0.07462400613085543
2023,scale,probability,"[0.65, 0.7)",442,0.6720084561611817,0.583710407239819,0.11435623200329083
2023,scale,probability,"[0.7, 0.75)",192,0.720341090221325,0.5235602094240838,-0.0004734848484848388
2023,scale,probability,"[0.75, 0.8)",90,0.7740078958185762,0.5444444444444444,0.03939393939393941
2023,scale,probability,"[0.8, 0.85)",51,0.8249605097153377,0.6078431372549019,0.160427807486631
2023,scale,probability,"[0.85, 1.01)",55,0.8963084840787969,0.7454545454545455,0.4231404958677686
2023,scale,edge,"[0.0, 0.02)",942,0.5335983614628657,0.5095541401273885,-0.027214823393167335
2023,scale,edge,"[0.02, 0.04)",806,0.5538351883163066,0.49627791563275436,-0.05256034288292352
2023,scale,edge,"[0.04, 0.06)",656,0.5734331271120202,0.5304878048780488,0.012749445676274954
2023,scale,edge,"[0.06, 0.08)",539,0.5937129850462141,0.483271375464684,-0.07724742789677853
2023,scale,edge,"[0.08, 0.1)",439,0.6131895431770613,0.510250569476082,-0.025885276454752536
2023,scale,edge,"[0.1, 0.15)",654,0.6455400098112619,0.4892966360856269,-0.06588824020016679
2023,scale,edge,"[0.15, 1.0)",580,0.7432010533129163,0.5941278065630398,0.13401253918495296
2023,affine,probability,"[0.5, 0.55)",2882,0.5239111701178681,0.4984380423464075,-0.04841965806573717
2023,affine,probability,"[0.55, 0.6)",1701,0.5724389578094469,0.51,-0.026348137459248567
2023,affine,probability,"[0.6, 0.65)",716,0.6214055928986391,0.5139664804469274,-0.01879126460132047
2023,affine,probability,"[0.65, 0.7)",265,0.6701426273394995,0.5547169811320755,0.05900514579759863
2023,affine,probability,"[0.7, 0.75)",101,0.7224236278768517,0.54,0.03060306030603062
2023,affine,probability,"[0.75, 0.8)",57,0.7749772961484129,0.6491228070175439,0.2392344497607655
2023,affine,probability,"[0.8, 0.85)",30,0.8218887485827823,0.7333333333333333,0.39999999999999986
2023,affine,probability,"[0.85, 1.01)",21,0.8997842902791268,0.7142857142857143,0.3636363636363636
2023,affine,edge,"[0.0, 0.02)",1077,0.5335423249563027,0.5069637883008357,-0.03216004051658647
2023,affine,edge,"[0.02, 0.04)",901,0.5529931500236474,0.5061043285238623,-0.03380082736353546
2023,affine,edge,"[0.04, 0.06)",693,0.5736734198336652,0.5028901734104047,-0.03987931260658534
2023,affine,edge,"[0.06, 0.08)",522,0.5933915705220055,0.5038314176245211,-0.03814002089864159
2023,affine,edge,"[0.08, 0.1)",325,0.613376320323753,0.4646153846153846,-0.113006993006993
2023,affine,edge,"[0.1, 0.15)",467,0.6449954485773919,0.5588865096359743,0.06696515475958731
2023,affine,edge,"[0.15, 1.0)",308,0.741830059380654,0.6026058631921825,0.1499409681227863
2023,shrink,probability,"[0.5, 0.55)",2687,0.5240317945216624,0.4985107967237528,-0.04827959535812159
2023,shrink,probability,"[0.55, 0.6)",1699,0.5726800165679854,0.5100117785630153,-0.02632564610198512
2023,shrink,probability,"[0.6, 0.65)",765,0.6209695929388189,0.49673202614379086,-0.051693404634581094
2023,shrink,probability,"[0.65, 0.7)",341,0.6708532508470676,0.5542521994134897,0.058117835243934955
2023,shrink,probability,"[0.7, 0.75)",120,0.7210793912081422,0.575,0.09772727272727272
2023,shrink,probability,"[0.75, 0.8)",77,0.7707547770895444,0.6052631578947368,0.153482880755608
2023,shrink,probability,"[0.8, 0.85)",37,0.8204462084142442,0.5675675675675675,0.08353808353808354
2023,shrink,probability,"[0.85, 1.01)",47,0.9037811630163328,0.7659574468085106,0.46228239845261127
2023,shrink,edge,"[0.0, 0.02)",1019,0.5335251679460237,0.5078585461689588,-0.030421982335623154
2023,shrink,edge,"[0.02, 0.04)",889,0.5534260641288676,0.5095613048368954,-0.02720114531138153
2023,shrink,edge,"[0.04, 0.06)",666,0.5737737058553252,0.5,-0.04545454545454545
2023,shrink,edge,"[0.06, 0.08)",535,0.5935260813318775,0.5,-0.04536958368734069
2023,shrink,edge,"[0.08, 0.1)",364,0.6129816106120494,0.4725274725274725,-0.09790209790209792
2023,shrink,edge,"[0.1, 0.15)",518,0.6459573361203564,0.5463320463320464,0.042997542997543006
2023,shrink,edge,"[0.15, 1.0)",416,0.7481565785686339,0.5855421686746988,0.11756993006993006
2024,raw,probability,"[0.5, 0.55)",2018,0.524087185442821,0.5014866204162537,-0.04261645193260654
2024,raw,probability,"[0.55, 0.6)",1503,0.5732568881833134,0.5089820359281437,-0.028307022318998357
2024,raw,probability,"[0.6, 0.65)",918,0.6229233399934979,0.5108932461873639,-0.02465834818775994
2024,raw,probability,"[0.65, 0.7)",457,0.672236062693254,0.5229759299781181,-0.001591406405410792
2024,raw,probability,"[0.7, 0.75)",198,0.7193717057716552,0.48484848484848486,-0.07438016528925617
2024,raw,probability,"[0.75, 0.8)",117,0.7712400489292771,0.5555555555555556,0.0606060606060606
2024,raw,probability,"[0.8, 0.85)",49,0.8231830866638895,0.3673469387755102,-0.2987012987012987
2024,raw,probability,"[0.85, 1.01)",49,0.9016480304251768,0.5306122448979592,0.012987012987012983
