season,family,selected_label,gaussian_nll,cover_logloss,cover_brier,mean_sigma,std_sigma,mean_abs_z,cov1,cov2,pick_prob_mean,pick_prob_edge_mean,pick_prob_85_plus_n,pick_prob_85_plus_roi,edge_15_plus_n,edge_15_plus_roi,top100_roi,top100_winrate,top100_avg_prob,top200_roi,top200_winrate,top200_avg_prob,top500_roi,top500_winrate,top500_avg_prob,sigma_const,cap_max,scale,affine_a,affine_b,shrink_alpha,shrink_target,top200_overlap_vs_raw,top200_churn_vs_raw
2020,affine,affine_a3.00_b1.000,4.230553590229076,0.6949984234682198,0.2509536952197744,24.708922845458698,4.589085101114234,0.3815817658508186,0.9489297784453624,0.9990612091625986,0.5430730656951954,0.019263541885671635,20,0.8136363636363635,120,0.33030303030303027,0.3472727272727272,0.711340206185567,0.7855825926812976,0.19454545454545458,0.6288659793814433,0.7217249598605331,0.10454545454545455,0.5799180327868853,0.6534188369781879,,,,3.0,1.0000000000000002,,,188.0,24.0
2020,shrink,shrink_alpha0.25_to_14.00,3.959065679028827,0.701299991481587,0.25376962456635405,16.1108248851105,1.3780234050624942,0.5682533069434339,0.8377769432970334,0.9902365752910252,0.5633021657156113,0.03949264190608743,54,0.6094276094276094,269,0.1757350456235215,0.43363636363636354,0.7604166666666666,0.8662955787291828,0.2468181818181818,0.6564102564102564,0.7978924703757574,0.0967272727272727,0.5755102040816327,0.7149719559468387,,,,,,0.25,14.0,167.0,66.0
2022,raw,raw,3.8673364823123184,0.7066287208528831,0.2554450223908059,11.366144075381456,1.6762415260074692,0.797353154626161,0.6926597107816218,0.9436207212154494,0.588239998966656,0.06443047515713214,99,0.36914600550964183,618,0.12224183583406885,0.3745454545454545,0.72,0.9165943506408906,0.2509090909090909,0.6565656565656566,0.8599700339879429,0.13109090909090912,0.5938775510204082,0.7791404831036527,,,,,,,,200.0,0.0
2022,const,const_14.00,3.890369122856064,0.6999436644182224,0.25273659425134826,14.0,0.0,0.6370100054714246,0.7935200439319056,0.980962840929892,0.5728788590853776,0.04906933527585378,65,0.4391608391608392,393,0.17881101087207957,0.37454545454545446,0.72,0.8837936759195312,0.22227272727272726,0.6414141414141414,0.8267989115032996,0.12527272727272726,0.5906313645621182,0.7436613079433131,14.0,,,,,,,174.0,52.0
2022,cap,cap_17.00,3.866793928462618,0.7068201318919548,0.2554847954136987,11.341995395497701,1.5646850125235507,0.7981414965798553,0.6921105619622918,0.9436207212154494,0.5883729182519323,0.06456339444240844,102,0.36631016042780745,620,0.1186217008797654,0.35545454545454547,0.71,0.9189431091150795,0.2509090909090909,0.6565656565656566,0.8615727325232888,0.1272727272727273,0.5918367346938775,0.7799239479022502,,17.0,,,,,,199.0,2.0
2022,scale,scale_1.000,3.8673364823123184,0.7066287208528831,0.2554450223908059,11.366144075381456,1.6762415260074692,0.797353154626161,0.6926597107816218,0.9436207212154494,0.588239998966656,0.06443047515713214,99,0.36914600550964183,618,0.12224183583406885,0.3745454545454545,0.72,0.9165943506408906,0.2509090909090909,0.6565656565656566,0.8599700339879429,0.13109090909090912,0.5938775510204082,0.7791404831036527,,,1.0,,,,,200.0,0.0
2022,affine,affine_a3.00_b1.000,3.901642056088594,0.6983083618036221,0.2522411659923674,14.36614407538146,1.67624152600747,0.6267768195449662,0.7957166392092258,0.9826102873878821,0.5709914602963678,0.04718193648684401,56,0.5,369,0.19093372751909338,0.35545454545454547,0.71,0.8689653353450165,0.24136363636363636,0.6515151515151515,0.8105596322703604,0.13872727272727273,0.5979591836734693,0.7330968279936333,,,,3.0,1.0000000000000002,,,194.0,12.0
2022,shrink,shrink_alpha0.50_to_14.00,3.8644839371425164,0.7023176693477613,0.2537837879455944,12.683072037690728,0.8381207630037345,0.7048874207947491,0.7439136005857587,0.9703459637561779,0.5794995836031513,0.0556900597936275,81,0.31986531986531985,481,0.12606312606312606,0.3745454545454545,0.72,0.8977390526901426,0.2268181818181818,0.6432160804020101,0.8409412866844079,0.1310909090909091,0.5938775510204082,0.7583541450562722,,,,,,0.49999999999999994,14.0,185.0,30.0
2023,raw,raw,3.879285888450336,0.7087849182400608,0.2569099942208946,11.644482908392622,2.2456121804338647,0.8050731437449901,0.6835267625151568,0.9487268318032219,0.581972569222747,0.05816304541322312,55,0.4231404958677686,580,0.13401253918495296,0.2981818181818181,0.68,0.8655756442655147,0.16454545454545452,0.61,0.8201328968516073,0.10163636363636362,0.5771543086172345,0.7535813833271083,,,,,,,,200.0,0.0
2023,const,const_14.00,3.8995801276919773,0.7028237431853402,0.2542639265281241,14.0,0.0,0.6556495273325055,0.778624631907154,0.981465442577516,0.5692950297068027,0.045485505897278844,50,0.4890909090909091,380,0.14306220095693778,0.3081818181818181,0.6868686868686869,0.858580359624728,0.2268181818181818,0.6432160804020101,0.8048062544674344,0.11309090909090908,0.5831663326653307,0.731675774404672,14.0,,,,,,,161.0,78.0
2023,cap,cap_17.00,3.8778490797016363,0.7089123991528453,0.25692961183299,11.543607670740881,1.799500869226853,0.8083959116590268,0.6817945608868873,0.948380391477568,0.5825931551467283,0.058783631337204434,61,0.4396423248882266,591,0.1355176126749731,0.3172727272727272,0.69,0.8746312133208843,0.18363636363636363,0.62,0.826809735491899,0.09018181818181818,0.5711422845691383,0.7577780444358304,,17.0,,,,,,190.0,20.0
2023,scale,scale_1.000,3.879285888450336,0.7087849182400608,0.2569099942208946,11.644482908392622,2.2456121804338647,0.8050731437449901,0.6835267625151568,0.9487268318032219,0.581972569222747,0.05816304541322312,55,0.4231404958677686,580,0.13401253918495296,0.2981818181818181,0.68,0.8655756442655147,0.16454545454545452,0.61,0.8201328968516073,0.10163636363636362,0.5771543086172345,0.7535813833271083,,,1.0,,,,,200.0,0.0
2023,affine,affine_a3.00_b1.000,3.9146667776056936,0.7010778851605897,0.25368020056682117,14.640258352863464,2.2139768767895047,0.6347794155101869,0.7949073272128876,0.9857959466481898,0.5658817746619305,0.04207225085240666,21,0.3636363636363636,308,0.1499409681227863,0.33636363636363625,0.7,0.817109125200723,0.18363636363636363,0.62,0.7718728653151633,0.10927272727272727,0.5811623246492986,0.7102868123199116,,,,3.0,1.0000000000000002,,,192.0,16.0
2023,shrink,shrink_alpha0.30_to_14.00,3.8826456363331476,0.7038817522426022,0.2547991608233935,13.293344872517784,0.6736836541301595,0.6905091305411353,0.7543738091113805,0.97782781915815,0.5722451665199597,0.04843564271043582,47,0.46228239845261127,416,0.11756993006993006,0.2790909090909091,0.67,0.8551350909953187,0.23636363636363636,0.6482412060301508,0.8047473779175561,0.12836363636363637,0.591182364729459,0.7347066518151327,,,,,,0.3,14.0,174.0,52.0
2024,raw,raw,3.9070590758694057,0.7206093490531114,0.2615881122123564,11.112756396444713,2.098357030605577,0.8556568015770805,0.6585044264456583,0.9327556978715389,0.5868253829596645,0.0630158591501406,49,0.012987012987012983,615,-0.015964523281596456,-0.12181818181818184,0.46,0.861143447486002,-0.0168181818181818,0.515,0.8173508034984411,-0.030181818181818174,0.508,0.7550522413912586,,,,,,,,200.0,0.0
2024,const,const_14.00,3.9088651639389034,0.71195856503939,0.25796073587659185,14.0,0.0,0.6624700898097209,0.7724618572235826,0.9821058579770201,0.5700378962412617,0.04622837243173784,30,0.08181818181818182,347,-0.05920880272465286,-0.06454545454545454,0.49,0.8329696587299451,-0.08363636363636363,0.48,0.7866702191656663,-0.030181818181818174,0.508,0.7200683141554568,14.0,,,,,,,161.0,78.0
2024,cap,cap_17.00,3.906587503900102,0.7210436072645171,0.2617240532146364,11.06998089294376,1.904647940508207,0.8571509248548834,0.6575626294970804,0.9325673384818233,0.587080772007219,0.06327124819769513,50,0.030909090909090903,618,-0.017652250661959402,-0.12181818181818181,0.46,0.8633494472470578,-0.045454545454545456,0.5,0.8197370556230621,-0.030181818181818174,0.508,0.7565546672475753,,17.0,,,,,,196.0,8.0
2024,scale,scale_1.000,3.9070590758694057,0.7206093490531114,0.2615881122123564,11.112756396444713,2.098357030605577,0.8556568015770805,0.6585044264456583,0.9327556978715389,0.5868253829596645,0.0630158591501406,49,0.012987012987012983,615,-0.015964523281596456,-0.12181818181818184,0.46,0.861143447486002,-0.0168181818181818,0.515,0.8173508034984411,-0.030181818181818174,0.508,0.7550522413912586,,,1.0,,,,,200.0,0.0
2024,affine,affine_a3.00_b1.000,3.914929633116262,0.7097602427209105,0.25737660765059606,14.110849764190347,2.082599310030948,0.6669976559994966,0.7668110755321152,0.9781503107929931,0.5690836474444425,0.04527412363491863,19,0.004784688995215278,311,-0.08535515931014323,-0.10272727272727274,0.47,0.8075258023135851,-0.04545454545454545,0.5,0.7664138992110137,-0.018727272727272728,0.514,0.7089929417153545,,,,3.0,1.0000000000000002,,,191.0,18.0
2024,shrink,shrink_alpha0.25_to_14.00,3.893750471368465,0.7131409393409242,0.2585411710379253,13.278189099111177,0.5245892576513943,0.6985821373251035,0.7432661518176681,0.9749482011678282,0.5732278534824288,0.049418329672905,33,-0.016528925619834718,389,-0.057723767235335344,-0.02636363636363635,0.51,0.8354102672338566,-0.08363636363636363,0.48,0.7905694621432986,-0.03781818181818181,0.504,0.7258217593225491,,,,,,0.25,14.0,170.0,60.0
2025,raw,raw,3.8844899116457747,0.7140696503497036,0.25930187594219656,12.40693861837003,1.9595464586580753,0.7475031420360942,0.721905462571271,0.9584329593525841,0.5766357376481874,0.052826213838663656,19,-0.0956937799043062,423,-0.02965828497743391,-0.16000000000000003,0.44,0.8117699206628334,-0.08363636363636363,0.48,0.773295508961961,-0.018727272727272724,0.514,0.7210708460481386,,,,,,,,200.0,0.0
2025,const,const_14.00,3.902654387925932,0.7105517600588789,0.257770265281981,14.0,0.0,0.6510305829610603,0.7859113481699467,0.9788486297590583,0.5683347764114159,0.04452525260189215,12,-0.3636363636363636,335,-0.008412483039348707,-0.15999999999999998,0.44,0.7934942085602866,-0.08363636363636363,0.48,0.7565061060758259,-0.02254545454545453,0.512,0.7060884471239474,14.0,,,,,,,155.0,90.0
2025,cap,cap_17.00,3.883400999583286,0.7142366522775928,0.2593649129180966,12.35805319608387,1.7945058277806816,0.7490807818872679,0.7209858377781865,0.9582490343939672,0.5768940326926288,0.05308450888310507,19,-0.0956937799043062,431,-0.02552204176334106,-0.14090909090909093,0.45,0.8123175076960729,-0.09318181818181817,0.475,0.7742307698491886,-0.026363636363636356,0.51,0.7220762712138143,,17.0,,,,,,197.0,6.0
2025,scale,scale_1.000,3.8844899116457747,0.7140696503497036,0.25930187594219656,12.40693861837003,1.9595464586580753,0.7475031420360942,0.721905462571271,0.9584329593525841,0.5766357376481874,0.052826213838663656,19,-0.0956937799043062,423,-0.02965828497743391,-0.16000000000000003,0.44,0.8117699206628334,-0.08363636363636363,0.48,0.773295508961961,-0.018727272727272724,0.514,0.7210708460481386,,,1.0,,,,,200.0,0.0
2025,affine,affine_a3.00_b1.000,3.9380728634489217,0.706551308284387,0.2561689336442097,15.40638684349418,1.9550095972378452,0.5977710085467964,0.8217767151002391,0.985653853227883,0.5620890999971282,0.038279576187604344,7,-0.45454545454545453,215,-0.07653276955602538,-0.16,0.44,0.7626572769704352,-0.10272727272727272,0.47,0.7279527405175628,-0.003454545454545453,0.522,0.6824308245793653,,,,3.0,1.0000000000000002,,,192.0,16.0
2025,shrink,shrink_alpha0.25_to_14.00,3.8928934788387592,0.7110316410883135,0.2580051695635227,13.601734654592507,0.4898866146645188,0.6699925413865829,0.7737723009012323,0.9759058304211882,0.5699526930695458,0.04614316926002183,12,-0.3636363636363636,346,-0.03441933788754598,-0.1409090909090909,0.45,0.7947285206168841,-0.09318181818181817,0.475,0.7579547334290266,-0.02254545454545454,0.512,0.7077448890867026,,,,,,0.25,14.0,165.0,70.0
