season,family,selected_label,gaussian_nll,cover_logloss,cover_brier,mean_sigma,std_sigma,mean_abs_z,cov1,cov2,pick_prob_mean,pick_prob_edge_mean,pick_prob_85_plus_n,pick_prob_85_plus_roi,edge_15_plus_n,edge_15_plus_roi,top100_roi,top100_winrate,top100_avg_prob,top200_roi,top200_winrate,top200_avg_prob,top500_roi,top500_winrate,top500_avg_prob,sigma_const,cap_max,scale,affine_a,affine_b,shrink_alpha,shrink_target,top200_overlap_vs_raw,top200_churn_vs_raw
2022,shrink,shrink_alpha0.50_to_14.00,3.8652321384870434,0.7063939092897458,0.25551245245340914,12.682357001300247,0.8381972146047721,0.7057533467177413,0.743523792026456,0.9702370016534999,0.5765919094655061,0.0527823856559823,44,-0.002066115702479357,429,0.04619622801440984,0.14545454545454548,0.6,0.8512071739501628,-0.002272727272727266,0.5226130653266332,0.8013355317221634,0.041090909090909095,0.5456389452332657,0.7343662548888056,,,,,,0.49999999999999994,14.0,182.0,36.0
2023,raw,raw,3.879285888450336,0.7087849182400608,0.2569099942208946,11.644482908392622,2.2456121804338647,0.8050731437449901,0.6835267625151568,0.9487268318032219,0.581972569222747,0.05816304541322312,55,0.4231404958677686,580,0.13401253918495296,0.2981818181818181,0.68,0.8655756442655147,0.16454545454545452,0.61,0.8201328968516073,0.10163636363636362,0.5771543086172345,0.7535813833271083,,,,,,,,200.0,0.0
2023,const,const_14.00,3.8995801276919773,0.7028237431853402,0.2542639265281241,14.0,0.0,0.6556495273325055,0.778624631907154,0.981465442577516,0.5692950297068027,0.045485505897278844,50,0.4890909090909091,380,0.14306220095693778,0.3081818181818181,0.6868686868686869,0.858580359624728,0.2268181818181818,0.6432160804020101,0.8048062544674344,0.11309090909090908,0.5831663326653307,0.731675774404672,14.0,,,,,,,161.0,78.0
2023,cap,cap_17.00,3.8778490797016363,0.7089123991528453,0.25692961183299,11.543607670740881,1.799500869226853,0.8083959116590268,0.6817945608868873,0.948380391477568,0.5825931551467283,0.058783631337204434,61,0.4396423248882266,591,0.1355176126749731,0.3172727272727272,0.69,0.8746312133208843,0.18363636363636363,0.62,0.826809735491899,0.09018181818181818,0.5711422845691383,0.7577780444358304,,17.0,,,,,,190.0,20.0
2023,scale,scale_1.000,3.879285888450336,0.7087849182400608,0.2569099942208946,11.644482908392622,2.2456121804338647,0.8050731437449901,0.6835267625151568,0.9487268318032219,0.581972569222747,0.05816304541322312,55,0.4231404958677686,580,0.13401253918495296,0.2981818181818181,0.68,0.8655756442655147,0.16454545454545452,0.61,0.8201328968516073,0.10163636363636362,0.5771543086172345,0.7535813833271083,,,1.0,,,,,200.0,0.0
2023,affine,affine_a3.00_b1.000,3.9146667776056936,0.7010778851605897,0.25368020056682117,14.640258352863464,2.2139768767895047,0.6347794155101869,0.7949073272128876,0.9857959466481898,0.5658817746619305,0.04207225085240666,21,0.3636363636363636,308,0.1499409681227863,0.33636363636363625,0.7,0.817109125200723,0.18363636363636363,0.62,0.7718728653151633,0.10927272727272727,0.5811623246492986,0.7102868123199116,,,,3.0,1.0000000000000002,,,192.0,16.0
2023,shrink,shrink_alpha0.35_to_14.00,3.880486592001482,0.7041127715868525,0.2549064118049398,13.175569017937416,0.7859642631518526,0.6970224542754102,0.7502165252035337,0.9767884981811883,0.5727981412526165,0.04898861744309264,48,0.471590909090909,421,0.11336644353271433,0.2790909090909091,0.67,0.8550204101260558,0.23636363636363633,0.6482412060301508,0.8051847637245916,0.136,0.5951903807615231,0.7354881501055147,,,,,,0.35,14.0,176.0,48.0
2024,raw,raw,3.9070590758694057,0.7206093490531114,0.2615881122123564,11.112756396444713,2.098357030605577,0.8556568015770805,0.6585044264456583,0.9327556978715389,0.5868253829596645,0.0630158591501406,49,0.012987012987012983,615,-0.015964523281596456,-0.12181818181818184,0.46,0.861143447486002,-0.0168181818181818,0.515,0.8173508034984411,-0.030181818181818174,0.508,0.7550522413912586,,,,,,,,200.0,0.0
2024,const,const_14.00,3.9088651639389034,0.71195856503939,0.25796073587659185,14.0,0.0,0.6624700898097209,0.7724618572235826,0.9821058579770201,0.5700378962412617,0.04622837243173784,30,0.08181818181818182,347,-0.05920880272465286,-0.06454545454545454,0.49,0.8329696587299451,-0.08363636363636363,0.48,0.7866702191656663,-0.030181818181818174,0.508,0.7200683141554568,14.0,,,,,,,161.0,78.0
2024,cap,cap_17.00,3.906587503900102,0.7210436072645171,0.2617240532146364,11.06998089294376,1.904647940508207,0.8571509248548834,0.6575626294970804,0.9325673384818233,0.587080772007219,0.06327124819769513,50,0.030909090909090903,618,-0.017652250661959402,-0.12181818181818181,0.46,0.8633494472470578,-0.045454545454545456,0.5,0.8197370556230621,-0.030181818181818174,0.508,0.7565546672475753,,17.0,,,,,,196.0,8.0
2024,scale,scale_1.000,3.9070590758694057,0.7206093490531114,0.2615881122123564,11.112756396444713,2.098357030605577,0.8556568015770805,0.6585044264456583,0.9327556978715389,0.5868253829596645,0.0630158591501406,49,0.012987012987012983,615,-0.015964523281596456,-0.12181818181818184,0.46,0.861143447486002,-0.0168181818181818,0.515,0.8173508034984411,-0.030181818181818174,0.508,0.7550522413912586,,,1.0,,,,,200.0,0.0
2024,affine,affine_a3.00_b1.000,3.914929633116262,0.7097602427209105,0.25737660765059606,14.110849764190347,2.082599310030948,0.6669976559994966,0.7668110755321152,0.9781503107929931,0.5690836474444425,0.04527412363491863,19,0.004784688995215278,311,-0.08535515931014323,-0.10272727272727274,0.47,0.8075258023135851,-0.04545454545454545,0.5,0.7664138992110137,-0.018727272727272728,0.514,0.7089929417153545,,,,3.0,1.0000000000000002,,,191.0,18.0
2024,shrink,shrink_alpha0.25_to_14.00,3.893750471368465,0.7131409393409242,0.2585411710379253,13.278189099111177,0.5245892576513943,0.6985821373251035,0.7432661518176681,0.9749482011678282,0.5732278534824288,0.049418329672905,33,-0.016528925619834718,389,-0.057723767235335344,-0.02636363636363635,0.51,0.8354102672338566,-0.08363636363636363,0.48,0.7905694621432986,-0.03781818181818181,0.504,0.7258217593225491,,,,,,0.25,14.0,170.0,60.0
2025,raw,raw,3.8844899116457747,0.7140696503497036,0.25930187594219656,12.40693861837003,1.9595464586580753,0.7475031420360942,0.721905462571271,0.9584329593525841,0.5766357376481874,0.052826213838663656,19,-0.0956937799043062,423,-0.02965828497743391,-0.16000000000000003,0.44,0.8117699206628334,-0.08363636363636363,0.48,0.773295508961961,-0.018727272727272724,0.514,0.7210708460481386,,,,,,,,200.0,0.0
2025,const,const_14.00,3.902654387925932,0.7105517600588789,0.257770265281981,14.0,0.0,0.6510305829610603,0.7859113481699467,0.9788486297590583,0.5683347764114159,0.04452525260189215,12,-0.3636363636363636,335,-0.008412483039348707,-0.15999999999999998,0.44,0.7934942085602866,-0.08363636363636363,0.48,0.7565061060758259,-0.02254545454545453,0.512,0.7060884471239474,14.0,,,,,,,155.0,90.0
2025,cap,cap_17.00,3.883400999583286,0.7142366522775928,0.2593649129180966,12.35805319608387,1.7945058277806816,0.7490807818872679,0.7209858377781865,0.9582490343939672,0.5768940326926288,0.05308450888310507,19,-0.0956937799043062,431,-0.02552204176334106,-0.14090909090909093,0.45,0.8123175076960729,-0.09318181818181817,0.475,0.7742307698491886,-0.026363636363636356,0.51,0.7220762712138143,,17.0,,,,,,197.0,6.0
2025,scale,scale_1.000,3.8844899116457747,0.7140696503497036,0.25930187594219656,12.40693861837003,1.9595464586580753,0.7475031420360942,0.721905462571271,0.9584329593525841,0.5766357376481874,0.052826213838663656,19,-0.0956937799043062,423,-0.02965828497743391,-0.16000000000000003,0.44,0.8117699206628334,-0.08363636363636363,0.48,0.773295508961961,-0.018727272727272724,0.514,0.7210708460481386,,,1.0,,,,,200.0,0.0
2025,affine,affine_a3.00_b1.000,3.9380728634489217,0.706551308284387,0.2561689336442097,15.40638684349418,1.9550095972378452,0.5977710085467964,0.8217767151002391,0.985653853227883,0.5620890999971282,0.038279576187604344,7,-0.45454545454545453,215,-0.07653276955602538,-0.16,0.44,0.7626572769704352,-0.10272727272727272,0.47,0.7279527405175628,-0.003454545454545453,0.522,0.6824308245793653,,,,3.0,1.0000000000000002,,,192.0,16.0
2025,shrink,shrink_alpha0.25_to_14.00,3.8928934788387592,0.7110316410883135,0.2580051695635227,13.601734654592507,0.4898866146645188,0.6699925413865829,0.7737723009012323,0.9759058304211882,0.5699526930695458,0.04614316926002183,12,-0.3636363636363636,346,-0.03441933788754598,-0.1409090909090909,0.45,0.7947285206168841,-0.09318181818181817,0.475,0.7579547334290266,-0.02254545454545454,0.512,0.7077448890867026,,,,,,0.25,14.0,165.0,70.0
