scenario,n_rows,top100_roi,top100_winrate,top100_avg_edge,top200_roi,top200_winrate,top200_avg_edge,top500_roi,top500_winrate,top500_avg_edge,avg_edge_ge_10_count,avg_edge_ge_15_count,avg_edge_ge_20_count,avg_edge_ge_25_count,avg_edge_ge_30_count
full,32829,0.09969696969696969,0.5767837856792202,14.083470061582823,0.06704545454545456,0.5594653236357315,11.370068926560295,0.032242424242424246,0.5409079683009961,8.327617472917055,98.16666666666667,28.5,9.833333333333334,4.666666666666667,1.8333333333333333
exclude_high,32829,0.09969696969696969,0.5767837856792202,14.083470061582823,0.06704545454545456,0.5594653236357315,11.370068926560295,0.032242424242424246,0.5409079683009961,8.327617472917055,98.16666666666667,28.5,9.833333333333334,4.666666666666667,1.8333333333333333
exclude_high_medium,32829,0.09969696969696969,0.5767837856792202,14.083470061582823,0.06704545454545456,0.5594653236357315,11.370068926560295,0.032242424242424246,0.5409079683009961,8.327617472917055,98.16666666666667,28.5,9.833333333333334,4.666666666666667,1.8333333333333333
