gameId,game_date,homeTeamId,awayTeamId,homeTeam,awayTeam,home_team_name,away_team_name,homeScore,awayScore,actual_margin,he_pred_margin,he_pred_sigma,he_home_win_prob,torvik_pred_margin,torvik_pred_sigma,torvik_home_win_prob,book_spread
3518,2025-01-18,88,362,Florida Gulf Coast,Queens University,Florida Gulf Coast,Queens,60.0,47.0,13.0,3.9812508,11.0046015,0.7034315,4.404229,10.381588,0.6643026442867582,-5.5
3519,2025-01-18,201,130,North Dakota,Kansas City,North Dakota,UMKC,76.0,72.0,4.0,1.6053069,11.249553,0.6006621,2.209488,9.022939,0.5967232115598581,-2.5
3520,2025-01-18,19,300,Ball State,Toledo,Ball St.,Toledo,75.0,93.0,-18.0,2.2526999,11.060089,0.66275126,2.5938604,9.52364,0.6073274660340584,-0.5
3515,2025-01-18,41,178,Campbell,Monmouth,Campbell,Monmouth,81.0,58.0,23.0,4.528521,12.445854,0.5918733,4.549955,10.596632,0.6661757256367764,-2.5
3529,2025-01-18,218,56,Oklahoma State,Colorado,Oklahoma St.,Colorado,83.0,73.0,10.0,0.687354,10.485002,0.5701265,1.2949576,10.809816,0.5476770696090262,-3.5
3625,2025-01-19,115,53,IU Indianapolis,Cleveland State,IU Indy,Cleveland St.,62.0,73.0,-11.0,-1.2761656,11.696635,0.49205172,-2.3926516,10.970873,0.41367899961915766,5.5
3619,2025-01-19,20,287,Baylor,TCU,Baylor,TCU,71.0,74.0,-3.0,13.408889,10.848898,0.8809205,12.082648,9.71703,0.8931491199545171,-12.5
3617,2025-01-19,48,163,Charlotte,Memphis,Charlotte,Memphis,68.0,77.0,-9.0,-5.6181936,11.560872,0.21663496,-12.034013,10.6460495,0.1291594192535666,11.5
3626,2025-01-19,172,244,Milwaukee,Robert Morris,Milwaukee,Robert Morris,79.0,81.0,-2.0,10.987926,11.146495,0.86579984,8.598549,9.737878,0.8113819310048468,-8.5
3624,2025-01-19,161,137,Massachusetts,La Salle,Massachusetts,La Salle,82.0,60.0,22.0,0.3280349,11.471477,0.53013605,1.7769483,10.2817545,0.568605663106043,-3.5
3618,2025-01-19,170,212,Michigan,Northwestern,Michigan,Northwestern,80.0,76.0,4.0,11.199634,12.493712,0.8413746,12.932425,10.19748,0.8976363739810056,-9.5
3622,2025-01-19,86,241,Florida Atlantic,Rice,Florida Atlantic,Rice,75.0,73.0,2.0,5.0839696,10.114401,0.76290286,6.452983,11.369874,0.7148300493831303,-10.5
3616,2025-01-19,169,118,Michigan State,Illinois,Michigan St.,Illinois,80.0,78.0,2.0,4.41647,11.58285,0.67784554,3.0428631,12.280106,0.5978507891558434,-1.5
3621,2025-01-19,289,303,Temple,Tulane,Temple,Tulane,80.0,77.0,3.0,4.1066394,11.544251,0.6441297,4.4754453,11.4364395,0.6522240962553876,-4.5
3623,2025-01-19,105,361,Green Bay,Youngstown State,Green Bay,Youngstown St.,69.0,73.0,-4.0,-8.344221,10.009751,0.28079292,-7.495426,10.07859,0.22852962513051278,7.5
3620,2025-01-19,160,188,Maryland,Nebraska,Maryland,Nebraska,69.0,66.0,3.0,13.535907,11.246461,0.889943,9.428831,10.194339,0.8224932591614202,-9.5
3649,2025-01-20,226,245,Penn State,Rutgers,Penn St.,Rutgers,80.0,72.0,8.0,7.1895165,11.212462,0.75089973,7.9691644,10.741348,0.7709304855331631,-7.5
3648,2025-01-20,338,97,Villanova,Georgetown,Villanova,Georgetown,63.0,64.0,-1.0,6.961619,10.875235,0.7614646,8.264109,9.323835,0.8122834101894966,-7.5
3647,2025-01-20,120,326,Incarnate Word,UT Rio Grande Valley,Incarnate Word,UT Rio Grande Valley,78.0,85.0,-7.0,0.03795837,10.485728,0.4640569,1.6575304,9.060228,0.5725797158422916,-3.5
3646,2025-01-20,191,92,New Mexico,Fresno State,New Mexico,Fresno St.,95.0,67.0,28.0,18.323742,11.98241,0.93956584,22.04199,12.389315,0.962389371636702,-21.5
3643,2025-01-20,296,126,Texas Southern,Jackson State,Texas Southern,Jackson St.,81.0,73.0,8.0,2.4865437,10.120938,0.58725595,0.24911141,8.732706,0.5113787866537692,-4.5
3644,2025-01-20,162,282,McNeese,Stephen F. Austin,McNeese St.,Stephen F. Austin,79.0,59.0,20.0,18.258307,11.403024,0.92406064,19.975998,12.157272,0.9498221502364841,-14.5
3640,2025-01-20,76,246,East Texas A&M,SE Louisiana,Texas A&M Commerce,Southeastern Louisiana,68.0,76.0,-8.0,-3.167726,11.996059,0.39690802,-4.735145,9.343303,0.3061490991618915,6.5
3634,2025-01-20,234,58,Princeton,Columbia,Princeton,Columbia,71.0,67.0,4.0,1.6677685,10.438897,0.6154422,5.367774,11.439598,0.680546477977215,-6.5
3641,2025-01-20,71,110,Drexel,Hofstra,Drexel,Hofstra,60.0,55.0,5.0,3.4481592,11.204166,0.7125382,0.841167,9.919604,0.5337891840712489,-3.5
3632,2025-01-20,60,30,Cornell,Brown,Cornell,Brown,82.0,83.0,-1.0,6.49531,12.156305,0.71627027,9.462714,10.747987,0.8106833841514494,-8.5
3633,2025-01-20,107,227,Harvard,Pennsylvania,Harvard,Penn,67.0,82.0,-15.0,3.8758807,10.658326,0.73500663,4.192074,9.855466,0.6647111295993289,-7.5
3630,2025-01-20,341,278,Wagner,St. Francis (PA),Wagner,Saint Francis,70.0,68.0,2.0,0.060264036,12.024954,0.48928034,1.3263444,10.563778,0.5499582525168023,-3.5
3631,2025-01-20,321,353,UNC Wilmington,William & Mary,UNC Wilmington,William & Mary,85.0,74.0,11.0,6.8310423,12.596372,0.6867972,6.075303,11.507116,0.7012366406443645,-6.5
3635,2025-01-20,232,7,Prairie View A&M,Alcorn State,Prairie View A&M,Alcorn St.,70.0,78.0,-8.0,5.838829,11.205149,0.6738416,4.016912,10.497878,0.6490067810707377,-3.5
3639,2025-01-20,195,139,Nicholls,Lamar,Nicholls St.,Lamar,74.0,78.0,-4.0,3.9110808,11.39672,0.64193976,4.130809,10.161102,0.6578239782554883,-4.5
3637,2025-01-20,360,62,Yale,Dartmouth,Yale,Dartmouth,83.0,67.0,16.0,15.880574,12.610018,0.9227326,15.3388405,11.092713,0.9166346381207798,-17.5
3638,2025-01-20,211,193,Northwestern State,New Orleans,Northwestern St.,New Orleans,73.0,61.0,12.0,8.412842,10.38193,0.76848847,10.311862,9.670047,0.8568721281482014,-9.5
3636,2025-01-20,146,165,Long Island University,Mercyhurst,LIU,Mercyhurst,72.0,63.0,9.0,8.758609,10.163666,0.8232515,9.149381,10.45739,0.8091913108829546,-7.5
3656,2025-01-21,79,215,Eastern Michigan,Ohio,Eastern Michigan,Ohio,94.0,87.0,7.0,-9.919845,10.173419,0.15120871,-8.460612,11.267566,0.22636183240968227,8.5
3692,2025-01-22,111,15,Holy Cross,Army,Holy Cross,Army,71.0,76.0,-5.0,0.47262964,11.492893,0.57093614,0.19359869,12.233746,0.5063129869388641,1.5
3691,2025-01-22,113,331,Houston,Utah,Houston,Utah,70.0,36.0,34.0,13.820095,12.589218,0.8548007,16.20341,11.441814,0.9216352836650092,-17.5
3693,2025-01-22,334,93,VMI,Furman,VMI,Furman,91.0,82.0,9.0,-5.0708203,10.757467,0.29778177,-8.438541,10.628509,0.213611256563768,9.5
3694,2025-01-22,361,244,Youngstown State,Robert Morris,Youngstown St.,Robert Morris,70.0,72.0,-2.0,2.9392395,10.449252,0.5983492,2.8422475,10.015264,0.611714941892367,-2.5
3738,2025-01-23,21,88,Bellarmine,Florida Gulf Coast,Bellarmine,Florida Gulf Coast,61.0,77.0,-16.0,-14.213879,12.913362,0.14528298,-11.71023,13.23967,0.18821843443170483,11.5
3739,2025-01-23,194,156,Niagara,Marist,Niagara,Marist,65.0,67.0,-2.0,-3.6138659,10.519101,0.4246155,-1.1128383,11.4393635,0.46125142726476187,3.5
3737,2025-01-23,306,317,UAlbany,UMBC,Albany,UMBC,87.0,92.0,-5.0,4.390932,11.015979,0.6974867,6.549228,10.513297,0.733340361061271,-4.5
3736,2025-01-23,318,154,UMass Lowell,Maine,UMass Lowell,Maine,85.0,86.0,-1.0,-0.932351,12.132415,0.51963323,3.449935,9.88869,0.6364091132804708,-4.5
3734,2025-01-23,148,297,Louisiana,Texas State,Louisiana,Texas St.,74.0,89.0,-15.0,-7.65953,11.045629,0.20284256,-5.343061,10.562394,0.30647851587542313,5.5
3711,2025-01-23,99,54,Georgia Southern,Coastal Carolina,Georgia Southern,Coastal Carolina,85.0,58.0,27.0,1.7772576,11.221913,0.6031231,2.3230662,8.773215,0.6044146714947085,-5.5
3735,2025-01-23,353,106,William & Mary,Hampton,William & Mary,Hampton,94.0,83.0,11.0,2.4246736,11.24863,0.6159589,4.8006873,10.294512,0.6795120092227414,-6.5
3797,2025-01-24,28,300,Bowling Green,Toledo,Bowling Green,Toledo,71.0,84.0,-13.0,-0.47108144,11.116374,0.4809385,-0.3336558,10.265312,0.487035370868648,2.5
3899,2025-01-25,247,181,SIU Edwardsville,Morehead State,SIU Edwardsville,Morehead St.,65.0,54.0,11.0,1.342481,9.388677,0.6339602,3.1694927,9.672603,0.6284221861338138,-2.5
3898,2025-01-25,349,272,Western Illinois,Southeast Missouri State,Western Illinois,Southeast Missouri St.,51.0,72.0,-21.0,-5.1037707,10.521481,0.37805432,-2.774209,10.533839,0.3961359260623638,3.5
3897,2025-01-25,325,291,UT Martin,Tennessee Tech,Tennessee Martin,Tennessee Tech,85.0,89.0,-4.0,6.4123673,12.001464,0.5917601,5.4834156,9.60983,0.7158662368539417,-5.5
3896,2025-01-25,208,19,Northern Illinois,Ball State,Northern Illinois,Ball St.,76.0,66.0,10.0,-6.431929,11.462722,0.27066603,-6.7693686,10.768267,0.264792200020771,5.5
3892,2025-01-25,126,23,Jackson State,Bethune-Cookman,Jackson St.,Bethune Cookman,86.0,81.0,5.0,0.84616125,10.232153,0.5680467,1.3422508,9.094832,0.558664419824512,-2.5
3894,2025-01-25,246,120,SE Louisiana,Incarnate Word,Southeastern Louisiana,Incarnate Word,86.0,63.0,23.0,7.5368996,10.802478,0.8089068,5.687868,10.399446,0.7077898749677063,-3.5
3873,2025-01-25,182,59,Morgan State,Coppin State,Morgan St.,Coppin St.,80.0,64.0,16.0,9.338891,9.185252,0.80806214,7.061038,9.388745,0.7739969525715976,-9.5
3872,2025-01-25,159,67,Maryland Eastern Shore,Delaware State,Maryland Eastern Shore,Delaware St.,66.0,73.0,-7.0,-3.594603,11.363712,0.4040515,-2.3248699,9.755696,0.4058207340078156,3.5
3877,2025-01-25,6,232,Alabama State,Prairie View A&M,Alabama St.,Prairie View A&M,66.0,63.0,3.0,8.12247,10.415292,0.7343891,5.969471,10.5426655,0.7143779762357385,-7.5
3888,2025-01-25,183,155,Mount St. Mary's,Manhattan,Mount St. Mary's,Manhattan,64.0,74.0,-10.0,0.99543256,11.786582,0.56484646,2.4559903,10.647504,0.5912118784367095,-3.5
3868,2025-01-25,173,223,Minnesota,Oregon,Minnesota,Oregon,77.0,69.0,8.0,-2.6284237,11.223475,0.35291275,-2.4306822,10.057987,0.4045191601191749,4.5
3871,2025-01-25,328,289,UTSA,Temple,UTSA,Temple,88.0,79.0,9.0,-4.014322,10.062959,0.26257265,-2.381387,10.384761,0.40931183620775596,2.5
3874,2025-01-25,335,82,Valparaiso,Evansville,Valparaiso,Evansville,68.0,78.0,-10.0,6.8851843,11.326949,0.7351143,5.179893,10.621493,0.6871118457976534,-7.5
3806,2025-01-25,176,70,Missouri State,Drake,Missouri St.,Drake,62.0,69.0,-7.0,-12.426237,10.137964,0.10587397,-8.983813,9.665812,0.1763299622961516,8.5
3875,2025-01-25,184,22,Murray State,Belmont,Murray St.,Belmont,77.0,95.0,-18.0,5.505364,11.889786,0.70439136,3.3779888,10.230638,0.6293693792663999,-4.5
3876,2025-01-25,2,329,Air Force,Utah State,Air Force,Utah St.,58.0,87.0,-29.0,-10.810007,12.915846,0.12229632,-12.565113,11.8933,0.14537295552120788,14.5
3878,2025-01-25,8,55,American University,Colgate,American,Colgate,81.0,77.0,4.0,-0.832363,10.706161,0.46196613,1.4469432,11.27859,0.5510407075773864,2.5
3881,2025-01-25,306,186,UAlbany,NJIT,Albany,NJIT,68.0,62.0,6.0,8.624029,11.319316,0.8453206,10.150526,9.72649,0.8516638298277559,-12.5
3882,2025-01-25,249,345,Sacramento State,Weber State,Sacramento St.,Weber St.,81.0,87.0,-6.0,-3.4500504,11.025848,0.2891492,-3.6052256,10.208713,0.3619873066630419,3.5
3883,2025-01-25,34,65,Butler,DePaul,Butler,DePaul,86.0,69.0,17.0,5.998997,10.603049,0.7250914,5.890577,10.224166,0.7177405910024783,-6.5
3885,2025-01-25,78,88,Eastern Kentucky,Florida Gulf Coast,Eastern Kentucky,Florida Gulf Coast,81.0,77.0,4.0,0.4977122,11.075212,0.70005465,-1.3297427,9.65851,0.44524834402786917,1.5
3887,2025-01-25,75,49,East Tennessee State,Chattanooga,East Tennessee St.,Chattanooga,63.0,71.0,-8.0,9.132038,12.978636,0.80534726,2.2805662,10.892727,0.5829187204821553,-3.5
3886,2025-01-25,1,324,Abilene Christian,UT Arlington,Abilene Christian,UT Arlington,76.0,79.0,-3.0,-0.85708594,9.807077,0.34054643,1.8763605,9.249805,0.5803754434075784,-0.5
3884,2025-01-25,100,129,Georgia State,James Madison,Georgia St.,James Madison,79.0,86.0,-7.0,-3.19564,10.850438,0.4478584,-7.965977,10.645865,0.22714878310891173,8.5
3901,2025-01-25,77,365,Eastern Illinois,Southern Indiana,Eastern Illinois,Southern Indiana,60.0,64.0,-4.0,-0.6941411,10.254342,0.5013642,1.1016208,9.218429,0.5475611782218235,1.5
3870,2025-01-25,312,287,UCF,TCU,UCF,TCU,85.0,58.0,27.0,4.5596614,11.250656,0.6616743,4.5774646,9.413796,0.6866052629275958,-3.5
3889,2025-01-25,342,72,Wake Forest,Duke,Wake Forest,Duke,56.0,63.0,-7.0,-8.713245,12.195461,0.2859445,-10.359331,12.51291,0.20386598235483389,11.5
3865,2025-01-25,87,98,Florida,Georgia,Florida,Georgia,89.0,59.0,30.0,12.003548,12.356653,0.85494184,11.688936,11.215395,0.8513457003496429,-11.5
3890,2025-01-25,233,239,Presbyterian,Radford,Presbyterian,Radford,69.0,82.0,-13.0,-1.4795315,9.682648,0.43133447,-2.0747123,10.406641,0.42098890542322875,2.5
3922,2025-01-25,14,274,Arkansas-Pine Bluff,Southern,Arkansas Pine Bluff,Southern,67.0,83.0,-16.0,-9.343061,11.114292,0.2655507,-11.689797,10.677832,0.13680814395054164,12.5
3920,2025-01-25,131,113,Kansas,Houston,Kansas,Houston,86.0,92.0,-6.0,0.021979779,10.877262,0.5073211,-2.4170363,11.067122,0.4135595471475594,-1.5
3923,2025-01-25,149,171,Louisiana Tech,Middle Tennessee,Louisiana Tech,Middle Tennessee,75.0,69.0,6.0,1.5011586,11.75177,0.5996699,0.020653946,10.880219,0.5007573126548044,-2.5
3921,2025-01-25,339,213,Virginia,Notre Dame,Virginia,Notre Dame,59.0,74.0,-15.0,-0.9286202,11.149835,0.41102728,-0.8283187,10.234753,0.46774802766115714,1.5
3917,2025-01-25,270,269,South Dakota State,South Dakota,South Dakota St.,South Dakota,90.0,71.0,19.0,11.207435,11.218164,0.87470883,14.210961,11.105777,0.89965723543265,-12.5
3914,2025-01-25,193,112,New Orleans,Houston Christian,New Orleans,Houston Christian,76.0,86.0,-10.0,-2.2285428,9.212163,0.4242492,-3.2447019,8.399005,0.3496299252161802,1.5
3913,2025-01-25,242,63,Richmond,Davidson,Richmond,Davidson,66.0,72.0,-6.0,-5.5595455,11.713629,0.28225252,-4.973145,10.282361,0.3143143422352357,4.5
3912,2025-01-25,282,211,Stephen F. Austin,Northwestern State,Stephen F. Austin,Northwestern St.,54.0,57.0,-3.0,6.0837398,11.973249,0.7191874,-0.66554326,8.979139,0.4704570331764653,-3.5
3911,2025-01-25,132,347,Kansas State,West Virginia,Kansas St.,West Virginia,73.0,60.0,13.0,1.6685215,11.472348,0.46104187,-2.6624773,10.432838,0.3992836929468654,-2.5
3916,2025-01-25,224,261,Oregon State,Santa Clara,Oregon St.,Santa Clara,83.0,69.0,14.0,3.4394917,11.218692,0.65370226,1.6009037,9.67955,0.5656816070550694,-1.5
3919,2025-01-25,89,142,Florida International,Liberty,FIU,Liberty,59.0,82.0,-23.0,-4.966505,10.186495,0.3721445,-6.2832675,10.974851,0.2834865371642306,5.5
3918,2025-01-25,256,356,Samford,Wofford,Samford,Wofford,77.0,61.0,16.0,4.4707413,12.272491,0.7015229,4.815222,10.362014,0.6789266434328642,-5.5
3915,2025-01-25,302,265,Troy,South Alabama,Troy,South Alabama,65.0,55.0,10.0,7.1278124,14.760137,0.6549572,4.565299,9.087886,0.6922893187534301,-3.5
3909,2025-01-25,326,162,UT Rio Grande Valley,McNeese,UT Rio Grande Valley,McNeese St.,63.0,93.0,-30.0,-3.8839803,12.254852,0.38331673,-10.753324,11.4458275,0.17373775056418095,9.5
3903,2025-01-25,4,296,Alabama A&M,Texas Southern,Alabama A&M,Texas Southern,78.0,82.0,-4.0,5.051986,13.351554,0.6667081,1.7372811,10.041558,0.5686778684358529,5.5
3902,2025-01-25,340,52,Virginia Tech,Clemson,Virginia Tech,Clemson,57.0,72.0,-15.0,-10.051484,11.428982,0.19955477,-7.9593596,10.599218,0.226344862117974,8.5
3905,2025-01-25,80,207,Eastern Washington,Northern Colorado,Eastern Washington,Northern Colorado,62.0,67.0,-5.0,-2.3569055,10.471221,0.4357663,-5.9418154,9.427192,0.26425413523508073,5.5
3904,2025-01-25,231,116,Portland State,Idaho State,Portland St.,Idaho St.,76.0,59.0,17.0,-1.4678282,9.40739,0.47921672,2.1225228,9.02166,0.5930002836872554,-2.5
3907,2025-01-25,202,201,North Dakota State,North Dakota,North Dakota St.,North Dakota,87.0,82.0,5.0,12.088018,11.963053,0.8985225,14.088792,10.020528,0.9201368965444888,-9.5
3906,2025-01-25,35,145,Cal Poly,Long Beach State,Cal Poly,Long Beach St.,78.0,69.0,9.0,7.4063563,11.362166,0.8060576,6.655904,10.159825,0.7438047222684624,-6.5
3900,2025-01-25,366,144,Lindenwood,Little Rock,Lindenwood,Little Rock,46.0,78.0,-32.0,3.0286012,10.978144,0.6051393,-0.32978553,10.075039,0.48694378138252564,2.5
3879,2025-01-25,7,85,Alcorn State,Florida A&M,Alcorn St.,Florida A&M,64.0,65.0,-1.0,3.6887531,9.778728,0.59419525,3.5473514,10.022979,0.638301285629765,-4.5
3869,2025-01-25,199,267,North Carolina Central,South Carolina State,North Carolina Central,South Carolina St.,82.0,77.0,5.0,3.0162287,9.397449,0.6630645,-1.9881473,8.328819,0.40566640217829286,-1.5
3893,2025-01-25,294,195,Texas A&M-Corpus Christi,Nicholls,Texas A&M Corpus Chris,Nicholls St.,61.0,57.0,4.0,6.809495,10.517358,0.7675223,6.8457203,10.181097,0.7493339262387883,-3.5
3891,2025-01-25,331,20,Utah,Baylor,Utah,Baylor,61.0,76.0,-15.0,1.9834408,11.692091,0.5376495,-4.0150013,9.652741,0.3387254281335066,2.5
3895,2025-01-25,164,93,Mercer,Furman,Mercer,Furman,74.0,79.0,-5.0,-2.9126625,10.729836,0.4101404,-2.213568,10.581123,0.41714616629937074,2.5
3866,2025-01-25,47,319,Charleston Southern,UNC Asheville,Charleston Southern,UNC Asheville,61.0,69.0,-8.0,0.80128723,10.945054,0.65313727,-0.36489755,9.833447,0.4851995283954974,2.5
3910,2025-01-25,177,220,Missouri,Ole Miss,Missouri,Mississippi,83.0,75.0,8.0,10.517912,11.809282,0.6840824,6.753733,10.478308,0.7403887141686085,-3.5
3856,2025-01-25,147,268,Longwood,South Carolina Upstate,Longwood,USC Upstate,80.0,54.0,26.0,10.588833,11.556005,0.84933823,11.910208,10.029455,0.8824892941184177,-11.5
3837,2025-01-25,360,107,Yale,Harvard,Yale,Harvard,84.0,55.0,29.0,15.7304945,11.673388,0.9407553,16.335224,10.40975,0.9417020767329403,-13.5
3836,2025-01-25,234,60,Princeton,Cornell,Princeton,Cornell,76.0,85.0,-9.0,1.4696008,11.231308,0.6416651,-0.9220183,11.009939,0.46662991660671005,-3.5
3835,2025-01-25,152,111,Loyola Maryland,Holy Cross,Loyola MD,Holy Cross,65.0,70.0,-5.0,-2.523676,10.910136,0.46512854,1.3746463,11.306857,0.5483827262247354,-2.5
3834,2025-01-25,29,119,Bradley,Illinois State,Bradley,Illinois St.,61.0,57.0,4.0,6.115589,12.582813,0.72874707,6.498408,9.75321,0.7473852105320384,-8.5
3833,2025-01-25,96,252,George Washington,Saint Louis,George Washington,Saint Louis,67.0,61.0,6.0,3.9606,12.5860615,0.6433908,2.0752754,10.977879,0.5749698842463603,-0.5
3832,2025-01-25,137,240,La Salle,Rhode Island,La Salle,Rhode Island,70.0,64.0,6.0,-0.49916214,10.607607,0.55957574,1.7571038,10.465741,0.566665489505985,1.5
3829,2025-01-25,61,263,Creighton,Seton Hall,Creighton,Seton Hall,79.0,54.0,25.0,19.984863,11.762112,0.9604976,18.146599,11.116865,0.9486969671518268,-14.5
3823,2025-01-25,362,127,Queens University,Jacksonville,Queens,Jacksonville,77.0,87.0,-10.0,2.0118327,11.389093,0.643332,1.8282788,10.391728,0.5698278773493979,-0.5
3824,2025-01-25,334,320,VMI,UNC Greensboro,VMI,UNC Greensboro,57.0,60.0,-3.0,-8.435624,11.578091,0.27761492,-6.844681,10.6540165,0.26029027013441697,8.5
3822,2025-01-25,357,69,Wright State,Detroit Mercy,Wright St.,Detroit Mercy,67.0,50.0,17.0,15.670871,11.501618,0.8676749,14.759201,12.104163,0.8886441447713076,-13.5
3827,2025-01-25,123,264,Iona,Siena,Iona,Siena,72.0,68.0,4.0,2.6269197,10.299208,0.6834938,3.4917583,10.194176,0.6340220174308621,-4.5
3826,2025-01-25,42,156,Canisius,Marist,Canisius,Marist,47.0,70.0,-23.0,-9.64796,11.533605,0.23514827,-8.20758,12.263772,0.2516667118949501,8.5
3825,2025-01-25,299,348,The Citadel,Western Carolina,The Citadel,Western Carolina,78.0,80.0,-2.0,1.9810556,12.145475,0.40582934,-0.59312713,9.8341465,0.4759531619724732,-1.5
3820,2025-01-25,27,32,Boston University,Bucknell,Boston University,Bucknell,85.0,82.0,3.0,3.374887,11.017742,0.51548874,0.4101642,10.894738,0.5150157987941872,0.5
3867,2025-01-25,255,350,Sam Houston,Western Kentucky,Sam Houston St.,Western Kentucky,66.0,75.0,-9.0,3.650402,11.234983,0.62244654,2.216676,9.82273,0.5892701792898993,-3.5
3819,2025-01-25,122,209,Indiana State,Northern Iowa,Indiana St.,Northern Iowa,56.0,74.0,-18.0,-5.352661,10.720986,0.51773375,-3.1416147,11.172347,0.38928019894841337,3.5
3818,2025-01-25,74,271,East Carolina,South Florida,East Carolina,South Florida,64.0,55.0,9.0,3.9584832,10.632768,0.6732013,4.9271955,10.587594,0.6791683392319259,-4.5
3821,2025-01-25,337,317,Vermont,UMBC,Vermont,UMBC,63.0,80.0,-17.0,0.7151673,11.403461,0.51862526,6.8343816,11.385646,0.7258345003375359,-5.5
3817,2025-01-25,266,174,South Carolina,Mississippi State,South Carolina,Mississippi St.,60.0,65.0,-5.0,-3.6801753,10.145731,0.33028325,-5.6402826,9.872581,0.28389548559375966,6.5
3816,2025-01-25,235,97,Providence,Georgetown,Providence,Georgetown,78.0,68.0,10.0,2.8173738,11.498177,0.5076497,0.27418253,9.955479,0.5109858281535616,1.5
3815,2025-01-25,196,114,Norfolk State,Howard,Norfolk St.,Howard,92.0,75.0,17.0,11.82951,10.5904665,0.8582825,9.667271,10.195835,0.8284757046865742,-11.5
3814,2025-01-25,286,229,Syracuse,Pittsburgh,Syracuse,Pittsburgh,73.0,77.0,-4.0,-7.1191797,10.300713,0.26780733,-6.366599,11.09757,0.2830877696280215,8.5
3812,2025-01-25,110,41,Hofstra,Campbell,Hofstra,Campbell,67.0,69.0,-2.0,8.308292,11.513316,0.76830715,6.6497374,9.49791,0.7580758212149898,-6.5
3811,2025-01-25,185,248,NC State,SMU,N.C. State,SMU,57.0,63.0,-6.0,-3.5107393,9.641579,0.39185926,-2.1110706,9.495079,0.41202727799279115,3.5
3813,2025-01-25,285,198,Stony Brook,North Carolina A&T,Stony Brook,North Carolina A&T,89.0,74.0,15.0,-0.68188924,10.731381,0.471904,2.7991002,9.873885,0.6115975305488173,-1.5
3838,2025-01-25,227,58,Pennsylvania,Columbia,Penn,Columbia,93.0,78.0,15.0,-6.1033087,12.976209,0.3133459,-2.31356,10.834971,0.4154579255158437,2.5
3839,2025-01-25,30,62,Brown,Dartmouth,Brown,Dartmouth,83.0,84.0,-1.0,6.4796767,11.762465,0.7118719,3.4641614,10.443865,0.6299396237835844,-5.5
3828,2025-01-25,245,169,Rutgers,Michigan State,Rutgers,Michigan St.,74.0,81.0,-7.0,-3.1518168,10.713224,0.47658932,-6.400506,10.946474,0.2793715861577766,8.5
3880,2025-01-25,31,24,Bryant,Binghamton,Bryant,Binghamton,83.0,69.0,14.0,15.847587,12.074824,0.90026915,14.28933,13.234935,0.8598548771420814,-14.5
3857,2025-01-25,11,56,Arizona,Colorado,Arizona,Colorado,78.0,63.0,15.0,17.318684,11.59413,0.9332051,17.59592,12.171083,0.9258714639931016,-14.5
3858,2025-01-25,315,273,UIC,Southern Illinois,Illinois Chicago,Southern Illinois,85.0,89.0,-4.0,10.919212,11.720515,0.8705437,10.087397,12.264582,0.7945986650235093,-6.5
3859,2025-01-25,21,283,Bellarmine,Stetson,Bellarmine,Stetson,76.0,81.0,-5.0,-0.59678227,12.175668,0.51267785,-0.2682194,11.688254,0.49084596628284577,-1.5
3860,2025-01-25,117,206,Idaho,Northern Arizona,Idaho,Northern Arizona,72.0,80.0,-8.0,1.836487,10.924914,0.5957683,1.8708944,10.075487,0.573655178511976,-3.5
3861,2025-01-25,99,158,Georgia Southern,Marshall,Georgia Southern,Marshall,67.0,71.0,-4.0,-3.0890946,10.261102,0.38258234,-2.755152,9.212356,0.3824427827313778,1.5
3840,2025-01-25,318,190,UMass Lowell,New Hampshire,UMass Lowell,New Hampshire,97.0,80.0,17.0,9.924074,11.392323,0.90497005,12.308078,10.390897,0.8818935531231729,-15.5
3863,2025-01-25,13,297,Arkansas State,Texas State,Arkansas St.,Texas St.,80.0,65.0,15.0,7.8224645,10.741179,0.6848786,10.93321,11.363203,0.8320151782158854,-10.5
3864,2025-01-25,53,105,Cleveland State,Green Bay,Cleveland St.,Green Bay,81.0,66.0,15.0,14.483628,11.615716,0.8804404,11.987354,11.159887,0.8586214843693288,-15.5
3855,2025-01-25,322,191,UNLV,New Mexico,UNLV,New Mexico,73.0,75.0,-2.0,-2.5973597,10.513152,0.38770404,-4.7924175,10.1873,0.3190237011748447,3.5
3852,2025-01-25,336,135,Vanderbilt,Kentucky,Vanderbilt,Kentucky,74.0,69.0,5.0,5.614114,10.87272,0.6264451,2.199381,10.542038,0.5826312982565685,2.5
3853,2025-01-25,295,293,Texas,Texas A&M,Texas,Texas A&M,70.0,69.0,1.0,2.8909707,10.045575,0.6509394,0.13285008,10.315204,0.5051378579977123,-0.5
3854,2025-01-25,241,303,Rice,Tulane,Rice,Tulane,71.0,82.0,-11.0,2.7221832,11.203223,0.5545974,-0.18813393,11.6938715,0.4935819941551444,-1.5
3851,2025-01-25,200,26,North Carolina,Boston College,North Carolina,Boston College,102.0,96.0,6.0,17.805908,11.97065,0.92649835,18.672207,12.420935,0.9336172418467747,-19.5
3862,2025-01-25,316,9,UL Monroe,App State,Louisiana Monroe,Appalachian St.,58.0,66.0,-8.0,-9.214098,12.156308,0.30924162,-13.679409,12.430313,0.13555979240181149,10.5
