season,gameId,game_date,startDate,slice,homeTeam,awayTeam,book_spread,predicted_spread,model_pick_side,pick_cover_prob,pick_prob_edge,raw_logit_score,filter_score,score_lift_vs_raw_logit,flagged_mainly_by_disagreement,persistence_label,he_market_edge_for_pick,abs_he_vs_market_edge,pick_team_recent_same_sign_count_21d,pick_team_prior_same_sign_streak,neutral_site_flag,signal_driver,usage_label
2026,372283,2026-03-10,2026-03-10 19:00:00+00:00,conference_tournaments,Cincinnati,Utah,-12.5,6.866,AWAY,0.672,0.149,0.536,0.373,-0.162,False,none,-7.6,7.6,0,0,True,raw edge only / filtered out,raw-edge watchlist only
2026,372342,2026-03-10,2026-03-11 00:30:00+00:00,conference_tournaments,Jackson State,Grambling,6.75,-2.65,HOME,0.639,0.115,0.525,0.256,-0.269,False,persistent,-13.445,13.445,5,30,True,raw edge only / filtered out,raw-edge watchlist only
