season,option,bucket_kind,bucket,n,avg_pick_prob,win_rate,roi
2020,logistic_raw_z,edge,"[0.1, 0.15)",6,0.6405097648401564,0.8333333333333334,0.5909090909090909
2020,isotonic_raw_z,probability,"[0.5, 0.55)",2759,0.5119540849181933,0.5081360946745562,-0.029325513196480933
2020,isotonic_raw_z,probability,"[0.55, 0.6)",239,0.5680274892800952,0.5826086956521739,0.1080258653480411
2020,isotonic_raw_z,probability,"[0.8, 0.85)",12,0.8095238095238096,1.0,0.9090909090909088
2020,isotonic_raw_z,edge,"[0.02, 0.04)",221,0.5516474264397481,0.5330188679245284,0.016865487453722745
2020,isotonic_raw_z,edge,"[0.06, 0.08)",77,0.5971223021582734,0.6666666666666666,0.2656434474616293
2020,isotonic_raw_z,edge,"[0.15, 1.0)",12,0.8095238095238096,1.0,0.9090909090909088
2020,logistic_best_posthoc_z,probability,"[0.5, 0.55)",5096,0.5130637017620627,0.4981003799240152,-0.04816611959469102
2020,logistic_best_posthoc_z,probability,"[0.55, 0.6)",145,0.5665261243908313,0.6028368794326241,0.14670846394984324
2020,logistic_best_posthoc_z,probability,"[0.6, 0.65)",29,0.6226083417545915,0.8214285714285714,0.5485893416927898
2020,logistic_best_posthoc_z,probability,"[0.65, 0.7)",12,0.6647608489342646,0.9166666666666666,0.7499999999999999
2020,logistic_best_posthoc_z,probability,"[0.7, 0.75)",6,0.7254517180667207,0.8333333333333334,0.5909090909090909
2020,logistic_best_posthoc_z,edge,"[0.0, 0.02)",705,0.5308493515006016,0.5130813953488372,-0.019987105093488076
2020,logistic_best_posthoc_z,edge,"[0.02, 0.04)",139,0.5518851030357512,0.5507246376811594,0.05101373446697188
2020,logistic_best_posthoc_z,edge,"[0.04, 0.06)",49,0.5728030541330451,0.5319148936170213,0.014842300556586273
2020,logistic_best_posthoc_z,edge,"[0.06, 0.08)",22,0.5935530405427544,0.8947368421052632,0.611570247933884
2020,logistic_best_posthoc_z,edge,"[0.08, 0.1)",13,0.6137056117010321,0.6153846153846154,0.17482517482517482
2020,logistic_best_posthoc_z,edge,"[0.1, 0.15)",22,0.6447772500796106,0.9545454545454546,0.8223140495867768
2020,logistic_best_posthoc_z,edge,"[0.15, 1.0)",9,0.712827444396058,0.8888888888888888,0.6969696969696969
2020,isotonic_best_posthoc_z,probability,"[0.5, 0.55)",3386,0.5178686764877628,0.5081276339554486,-0.029372281587284537
2020,isotonic_best_posthoc_z,probability,"[0.55, 0.6)",274,0.5680815709319541,0.5485074626865671,0.04611811546118116
2020,isotonic_best_posthoc_z,probability,"[0.6, 0.65)",105,0.6251920248703465,0.6176470588235294,0.17402597402597403
2020,isotonic_best_posthoc_z,probability,"[0.65, 0.7)",7,0.6673510927833667,0.8571428571428571,0.6363636363636364
2020,isotonic_best_posthoc_z,probability,"[0.7, 0.75)",2,0.7252102905887021,1.0,0.45454545454545453
2020,isotonic_best_posthoc_z,probability,"[0.75, 0.8)",21,0.7541712653808923,0.95,0.7748917748917747
2020,isotonic_best_posthoc_z,probability,"[0.8, 0.85)",1,0.835480655398822,0.0,-1.0
2020,isotonic_best_posthoc_z,probability,"[0.85, 1.01)",5,0.9343622680391446,1.0,0.909090909090909
2020,isotonic_best_posthoc_z,edge,"[0.0, 0.02)",659,0.5321971614571133,0.5160796324655437,-0.014622706580217946
2020,isotonic_best_posthoc_z,edge,"[0.02, 0.04)",113,0.5486796597682617,0.5675675675675675,0.082059533386967
2020,isotonic_best_posthoc_z,edge,"[0.04, 0.06)",240,0.5667450058946562,0.5341880341880342,0.019318181818181825
2020,isotonic_best_posthoc_z,edge,"[0.06, 0.08)",20,0.5925925925925923,0.55,0.04999999999999997
2020,isotonic_best_posthoc_z,edge,"[0.08, 0.1)",1,0.6101515461115202,1.0,0.9090909090909091
2020,isotonic_best_posthoc_z,edge,"[0.1, 0.15)",109,0.6270535300457799,0.6226415094339622,0.18348623853211013
2020,isotonic_best_posthoc_z,edge,"[0.15, 1.0)",31,0.7791271964367452,0.9310344827586207,0.7272727272727274
2022,raw_mlp_normal,probability,"[0.5, 0.55)",2067,0.523994365117765,0.5029821073558648,-0.038703434929850025
2022,raw_mlp_normal,probability,"[0.55, 0.6)",1617,0.5734406704382743,0.5197452229299363,-0.007533591949176359
2022,raw_mlp_normal,probability,"[0.6, 0.65)",902,0.6230753249600456,0.5164212910532276,-0.013807700060471682
2022,raw_mlp_normal,probability,"[0.65, 0.7)",437,0.6712717812539911,0.5446009389671361,0.0386935718743499
2022,raw_mlp_normal,probability,"[0.7, 0.75)",178,0.722656738058521,0.5838150289017341,0.11133810010214501
2022,raw_mlp_normal,probability,"[0.75, 0.8)",118,0.7740583726216453,0.5350877192982456,0.020801232665639442
2022,raw_mlp_normal,probability,"[0.8, 0.85)",45,0.8236377040239652,0.6,0.14545454545454545
2022,raw_mlp_normal,probability,"[0.85, 1.01)",99,0.9172727475851244,0.7171717171717171,0.36914600550964183
2022,raw_mlp_normal,edge,"[0.0, 0.02)",772,0.5336158767514156,0.488,-0.06641544983513895
2022,raw_mlp_normal,edge,"[0.02, 0.04)",733,0.5538263054586658,0.5336134453781513,0.01823142750837157
2022,raw_mlp_normal,edge,"[0.04, 0.06)",680,0.5736819677614623,0.5151975683890577,-0.015909090909090897
2022,raw_mlp_normal,edge,"[0.06, 0.08)",529,0.593404175757085,0.5029239766081871,-0.03866643753222202
2022,raw_mlp_normal,edge,"[0.08, 0.1)",388,0.6132731510860595,0.5080213903743316,-0.02905342080599812
2022,raw_mlp_normal,edge,"[0.1, 0.15)",683,0.6457706669003461,0.5439642324888226,0.03780114468255024
2022,raw_mlp_normal,edge,"[0.15, 1.0)",618,0.7605504866063222,0.5891089108910891,0.12224183583406885
2022,best_posthoc_normal,probability,"[0.5, 0.55)",2399,0.5237781524079367,0.5066324347454001,-0.03194512865208988
2022,best_posthoc_normal,probability,"[0.55, 0.6)",1657,0.5716642217079781,0.5105853051058531,-0.024469194052778837
2022,best_posthoc_normal,probability,"[0.6, 0.65)",791,0.6212604043534418,0.5406451612903226,0.03149063326054476
2022,best_posthoc_normal,probability,"[0.65, 0.7)",303,0.6708124024548712,0.5641891891891891,0.0753075307530753
2022,best_posthoc_normal,probability,"[0.7, 0.75)",125,0.7232016531106291,0.5289256198347108,0.00945454545454546
2022,best_posthoc_normal,probability,"[0.75, 0.8)",67,0.7713215365988538,0.5454545454545454,0.0407055630936228
2022,best_posthoc_normal,probability,"[0.8, 0.85)",52,0.8246250167053492,0.6538461538461539,0.2482517482517482
2022,best_posthoc_normal,probability,"[0.85, 1.01)",69,0.914928073528559,0.7536231884057971,0.43873517786561256
2022,best_posthoc_normal,edge,"[0.0, 0.02)",884,0.533864128066383,0.5291375291375291,0.009872480460715769
2022,best_posthoc_normal,edge,"[0.02, 0.04)",844,0.5537480283961251,0.5036585365853659,-0.03737613097802671
2022,best_posthoc_normal,edge,"[0.04, 0.06)",696,0.5732962298801515,0.516320474777448,-0.013845350052246602
2022,best_posthoc_normal,edge,"[0.06, 0.08)",470,0.5935480726629666,0.5307017543859649,0.012765957446808519
2022,best_posthoc_normal,edge,"[0.08, 0.1)",368,0.6127507744706935,0.5220994475138122,-0.0032114624505928837
2022,best_posthoc_normal,edge,"[0.1, 0.15)",516,0.6450678176520017,0.5405940594059406,0.03136011275546159
2022,best_posthoc_normal,edge,"[0.15, 1.0)",431,0.763427951337372,0.6052009456264775,0.1524994726850875
2022,constant14_normal,probability,"[0.5, 0.55)",2502,0.5236598520474133,0.5045118949958983,-0.03589855388416539
2022,constant14_normal,probability,"[0.55, 0.6)",1668,0.5714279965430609,0.5204460966542751,-0.006213211249182465
2022,constant14_normal,probability,"[0.6, 0.65)",735,0.6211805662627659,0.5303867403314917,0.01236858379715523
2022,constant14_normal,probability,"[0.65, 0.7)",267,0.6705906078157802,0.5653846153846154,0.0772897514470548
2022,constant14_normal,probability,"[0.7, 0.75)",115,0.7234067115680142,0.5135135135135135,-0.018972332015810268
2022,constant14_normal,probability,"[0.75, 0.8)",63,0.7718378312457929,0.5967741935483871,0.13708513708513703
2022,constant14_normal,probability,"[0.8, 0.85)",48,0.8233381926827135,0.6666666666666666,0.27272727272727265
2022,constant14_normal,probability,"[0.85, 1.01)",65,0.9130024952221768,0.7538461538461538,0.4391608391608392
2022,constant14_normal,edge,"[0.0, 0.02)",936,0.5340511431599951,0.5373626373626373,0.02515540015540016
2022,constant14_normal,edge,"[0.02, 0.04)",867,0.5540258879246494,0.48812351543942994,-0.06616336374121841
2022,constant14_normal,edge,"[0.04, 0.06)",667,0.5732174448656148,0.5239567233384853,0.0002725909772386638
2022,constant14_normal,edge,"[0.06, 0.08)",493,0.5939412657728006,0.5336134453781513,0.018071178314586024
2022,constant14_normal,edge,"[0.08, 0.1)",320,0.6132055554569399,0.5222929936305732,-0.0028409090909090827
2022,constant14_normal,edge,"[0.1, 0.15)",471,0.6450130627316076,0.5399568034557235,0.03030303030303031
2022,constant14_normal,edge,"[0.15, 1.0)",393,0.7650384137377674,0.6191709844559585,0.17881101087207957
2022,logistic_raw_z,probability,"[0.5, 0.55)",4821,0.517732756970702,0.5152224824355972,-0.015971790085044596
2022,logistic_raw_z,probability,"[0.55, 0.6)",357,0.5656301856788082,0.5616045845272206,0.07053730583142347
2022,logistic_raw_z,probability,"[0.6, 0.65)",70,0.6212916129800944,0.6428571428571429,0.22727272727272735
2022,logistic_raw_z,probability,"[0.65, 0.7)",16,0.6752620622802011,0.875,0.6704545454545454
2022,logistic_raw_z,probability,"[0.7, 0.75)",5,0.7218413297892582,1.0,0.909090909090909
2022,logistic_raw_z,probability,"[0.75, 0.8)",2,0.7784828744749874,1.0,0.9090909090909091
2022,logistic_raw_z,probability,"[0.8, 0.85)",1,0.8124764381938643,1.0,0.9090909090909091
2022,logistic_raw_z,edge,"[0.0, 0.02)",1233,0.5320144809337757,0.5203319502074689,-0.006488240064882399
2022,logistic_raw_z,edge,"[0.02, 0.04)",335,0.5518261728244642,0.5828220858895705,0.10963364993215739
2022,logistic_raw_z,edge,"[0.04, 0.06)",130,0.5720906929629411,0.5238095238095238,0.0
2022,logistic_raw_z,edge,"[0.06, 0.08)",48,0.5938778099530259,0.6666666666666666,0.2727272727272727
2022,logistic_raw_z,edge,"[0.08, 0.1)",30,0.6123277836102546,0.5666666666666667,0.08181818181818183
2022,logistic_raw_z,edge,"[0.1, 0.15)",37,0.6416409516623904,0.7567567567567568,0.4447174447174447
2022,logistic_raw_z,edge,"[0.15, 1.0)",17,0.7142778813780144,0.8823529411764706,0.6844919786096256
2022,isotonic_raw_z,probability,"[0.5, 0.55)",3640,0.5165374672682006,0.5128277417535946,-0.020429570429570425
2022,isotonic_raw_z,probability,"[0.55, 0.6)",737,0.5525043601351943,0.5658263305322129,0.0777106204514617
2022,isotonic_raw_z,probability,"[0.6, 0.65)",139,0.6232332083069791,0.5367647058823529,0.02419882275997385
2022,isotonic_raw_z,probability,"[0.65, 0.7)",1,0.6515133363566902,0.0,-1.0
2022,isotonic_raw_z,probability,"[0.8, 0.85)",24,0.8104300763685988,0.7083333333333334,0.35227272727272724
2022,isotonic_raw_z,probability,"[0.85, 1.01)",56,0.8788432305441709,0.8035714285714286,0.5340909090909091
2022,isotonic_raw_z,edge,"[0.0, 0.02)",810,0.5316069634656552,0.5384615384615384,0.02738496071829406
2022,isotonic_raw_z,edge,"[0.02, 0.04)",712,0.5518563751831952,0.563768115942029,0.07392747701736466
2022,isotonic_raw_z,edge,"[0.04, 0.06)",25,0.5709589715681314,0.625,0.18545454545454543
2022,isotonic_raw_z,edge,"[0.08, 0.1)",138,0.6230769230769231,0.5407407407407407,0.03162055335968379
2022,isotonic_raw_z,edge,"[0.1, 0.15)",2,0.6481569532056991,0.0,-1.0
2022,isotonic_raw_z,edge,"[0.15, 1.0)",80,0.8583192842914992,0.775,0.4795454545454545
2022,logistic_best_posthoc_z,probability,"[0.5, 0.55)",4910,0.5169150615217785,0.5137959866220736,-0.018626180336974635
2022,logistic_best_posthoc_z,probability,"[0.55, 0.6)",294,0.5669489685425152,0.5833333333333334,0.11131725417439703
2022,logistic_best_posthoc_z,probability,"[0.6, 0.65)",65,0.620312299238977,0.6461538461538462,0.23356643356643353
2022,logistic_best_posthoc_z,probability,"[0.65, 0.7)",17,0.6725878268329426,0.8823529411764706,0.6844919786096256
2022,logistic_best_posthoc_z,probability,"[0.7, 0.75)",4,0.7097902459260564,1.0,0.9090909090909091
2022,logistic_best_posthoc_z,probability,"[0.75, 0.8)",1,0.7579380987999887,1.0,0.9090909090909091
2022,logistic_best_posthoc_z,probability,"[0.8, 0.85)",1,0.8326196034332355,1.0,0.9090909090909091
2022,logistic_best_posthoc_z,edge,"[0.0, 0.02)",1148,0.5317216574603375,0.5298308103294747,0.011244852708267344
2022,logistic_best_posthoc_z,edge,"[0.02, 0.04)",286,0.5516061937947453,0.5571428571428572,0.06230133502860775
2022,logistic_best_posthoc_z,edge,"[0.04, 0.06)",103,0.5724408606747725,0.5252525252525253,0.0026478375992939032
2022,logistic_best_posthoc_z,edge,"[0.06, 0.08)",55,0.5945557382064388,0.6909090909090909,0.31900826446280994
2022,logistic_best_posthoc_z,edge,"[0.08, 0.1)",24,0.6124929105716287,0.6666666666666666,0.2727272727272727
2022,logistic_best_posthoc_z,edge,"[0.1, 0.15)",38,0.6424888804826331,0.6578947368421053,0.25598086124401903
2022,logistic_best_posthoc_z,edge,"[0.15, 1.0)",13,0.7109304207875377,1.0,0.9090909090909088
2022,isotonic_best_posthoc_z,probability,"[0.5, 0.55)",3633,0.5161945763907999,0.5118711136235161,-0.022195530866051087
2022,isotonic_best_posthoc_z,probability,"[0.55, 0.6)",503,0.5638724489715243,0.5653061224489796,0.07717332369419844
2022,isotonic_best_posthoc_z,probability,"[0.6, 0.65)",60,0.6489225865647867,0.6166666666666667,0.17727272727272722
2022,isotonic_best_posthoc_z,probability,"[0.65, 0.7)",8,0.6666666666666667,0.5,-0.04545454545454547
2022,isotonic_best_posthoc_z,probability,"[0.75, 0.8)",9,0.7544599910628587,0.8888888888888888,0.6969696969696969
2022,isotonic_best_posthoc_z,probability,"[0.8, 0.85)",29,0.8241888197878905,0.5862068965517241,0.11912225705329152
2022,isotonic_best_posthoc_z,probability,"[0.85, 1.01)",32,0.936758290005073,0.9375,0.7897727272727273
2022,isotonic_best_posthoc_z,edge,"[0.0, 0.02)",1101,0.528789490361555,0.5457089552238806,0.040706795475187844
2022,isotonic_best_posthoc_z,edge,"[0.02, 0.04)",313,0.5596529284164858,0.5784313725490197,0.10194597734533838
2022,isotonic_best_posthoc_z,edge,"[0.04, 0.06)",190,0.5708235538858771,0.5434782608695652,0.036363636363636376
2022,isotonic_best_posthoc_z,edge,"[0.1, 0.15)",68,0.651010125400302,0.6029411764705882,0.1510695187165775
2022,isotonic_best_posthoc_z,edge,"[0.15, 1.0)",70,0.8666840139082412,0.7857142857142857,0.4999999999999999
2023,raw_mlp_normal,probability,"[0.5, 0.55)",2349,0.5242577811446009,0.502129471890971,-0.04137157010720229
2023,raw_mlp_normal,probability,"[0.55, 0.6)",1645,0.5726611693841954,0.5036496350364964,-0.038463663995578885
2023,raw_mlp_normal,probability,"[0.6, 0.65)",949,0.6215538465627238,0.48472075869336145,-0.07462400613085543
2023,raw_mlp_normal,probability,"[0.65, 0.7)",442,0.6720084561611817,0.583710407239819,0.11435623200329083
2023,raw_mlp_normal,probability,"[0.7, 0.75)",192,0.720341090221325,0.5235602094240838,-0.0004734848484848388
2023,raw_mlp_normal,probability,"[0.75, 0.8)",90,0.7740078958185762,0.5444444444444444,0.03939393939393941
2023,raw_mlp_normal,probability,"[0.8, 0.85)",51,0.8249605097153377,0.6078431372549019,0.160427807486631
2023,raw_mlp_normal,probability,"[0.85, 1.01)",55,0.8963084840787969,0.7454545454545455,0.4231404958677686
2023,raw_mlp_normal,edge,"[0.0, 0.02)",942,0.5335983614628657,0.5095541401273885,-0.027214823393167335
2023,raw_mlp_normal,edge,"[0.02, 0.04)",806,0.5538351883163066,0.49627791563275436,-0.05256034288292352
2023,raw_mlp_normal,edge,"[0.04, 0.06)",656,0.5734331271120202,0.5304878048780488,0.012749445676274954
2023,raw_mlp_normal,edge,"[0.06, 0.08)",539,0.5937129850462141,0.483271375464684,-0.07724742789677853
2023,raw_mlp_normal,edge,"[0.08, 0.1)",439,0.6131895431770613,0.510250569476082,-0.025885276454752536
2023,raw_mlp_normal,edge,"[0.1, 0.15)",654,0.6455400098112619,0.4892966360856269,-0.06588824020016679
2023,raw_mlp_normal,edge,"[0.15, 1.0)",580,0.7432010533129163,0.5941278065630398,0.13401253918495296
2023,best_posthoc_normal,probability,"[0.5, 0.55)",2712,0.5240303646082234,0.4983400959055699,-0.04860552426924107
2023,best_posthoc_normal,probability,"[0.55, 0.6)",1695,0.5726569271317861,0.5106257378984652,-0.02515419683561276
2023,best_posthoc_normal,probability,"[0.6, 0.65)",757,0.621013059448551,0.4966974900924703,-0.051759337096193105
2023,best_posthoc_normal,probability,"[0.65, 0.7)",331,0.6708953679727941,0.5619335347432024,0.07278220269156827
2023,best_posthoc_normal,probability,"[0.7, 0.75)",119,0.7212360429668387,0.5462184873949579,0.04278074866310161
2023,best_posthoc_normal,probability,"[0.75, 0.8)",77,0.7712790470651834,0.618421052631579,0.17827626918536005
2023,best_posthoc_normal,probability,"[0.8, 0.85)",37,0.8229083943678542,0.5675675675675675,0.08353808353808354
2023,best_posthoc_normal,probability,"[0.85, 1.01)",45,0.9072054619309183,0.7777777777777778,0.4848484848484849
2023,best_posthoc_normal,edge,"[0.0, 0.02)",1024,0.5335694108840966,0.509286412512219,-0.02769886363636362
2023,best_posthoc_normal,edge,"[0.02, 0.04)",889,0.553401753964678,0.5016872890888638,-0.04223335719398712
2023,best_posthoc_normal,edge,"[0.04, 0.06)",666,0.5737358859790067,0.509009009009009,-0.028255528255528253
2023,best_posthoc_normal,edge,"[0.06, 0.08)",531,0.5933872998897688,0.5018867924528302,-0.04177366889231296
2023,best_posthoc_normal,edge,"[0.08, 0.1)",360,0.6128495921956018,0.46944444444444444,-0.10378787878787878
2023,best_posthoc_normal,edge,"[0.1, 0.15)",512,0.6459473819314423,0.548828125,0.0477627840909091
2023,best_posthoc_normal,edge,"[0.15, 1.0)",408,0.7489462659268566,0.5823095823095823,0.11140819964349376
2023,constant14_normal,probability,"[0.5, 0.55)",2810,0.523787037088738,0.5005339978640085,-0.04441928178582983
2023,constant14_normal,probability,"[0.55, 0.6)",1691,0.5721731862107077,0.5088757396449705,-0.028493091769259713
2023,constant14_normal,probability,"[0.6, 0.65)",704,0.6205272527327437,0.4971590909090909,-0.05087809917355371
2023,constant14_normal,probability,"[0.65, 0.7)",300,0.6700458372684414,0.5566666666666666,0.06272727272727273
2023,constant14_normal,probability,"[0.7, 0.75)",119,0.7216613429884106,0.5546218487394958,0.05882352941176466
2023,constant14_normal,probability,"[0.75, 0.8)",69,0.7736657927893568,0.5882352941176471,0.1212121212121212
2023,constant14_normal,probability,"[0.8, 0.85)",30,0.8197449831168849,0.6,0.14545454545454548
2023,constant14_normal,probability,"[0.85, 1.01)",50,0.9087169595827308,0.78,0.4890909090909091
2023,constant14_normal,edge,"[0.0, 0.02)",1071,0.533834131770569,0.5112149532710281,-0.02402172990408284
2023,constant14_normal,edge,"[0.02, 0.04)",873,0.5534887764490746,0.5063001145475372,-0.03342705404561074
2023,constant14_normal,edge,"[0.04, 0.06)",658,0.573475622048164,0.5151975683890577,-0.01644100580270794
2023,constant14_normal,edge,"[0.06, 0.08)",536,0.5930856823958027,0.491588785046729,-0.06139755766621438
2023,constant14_normal,edge,"[0.08, 0.1)",323,0.6129699251292413,0.48606811145510836,-0.07205178722206586
2023,constant14_normal,edge,"[0.1, 0.15)",473,0.6457037700825377,0.53276955602537,0.017105516048433606
2023,constant14_normal,edge,"[0.15, 1.0)",380,0.7525605473311455,0.5989445910290238,0.14306220095693778
2023,logistic_raw_z,probability,"[0.5, 0.55)",4784,0.5196252228191292,0.5037641154328732,-0.038252508361204
2023,logistic_raw_z,probability,"[0.55, 0.6)",472,0.5652813779429976,0.5498938428874734,0.04969183359013867
2023,logistic_raw_z,probability,"[0.6, 0.65)",64,0.616067977583781,0.703125,0.3423295454545454
2023,logistic_raw_z,probability,"[0.65, 0.7)",10,0.6634935920456918,0.7,0.3363636363636363
2023,logistic_raw_z,probability,"[0.7, 0.75)",1,0.7146592432166633,1.0,0.9090909090909091
2023,logistic_raw_z,probability,"[0.75, 0.8)",1,0.7832773140999452,1.0,0.9090909090909091
2023,logistic_raw_z,probability,"[0.85, 1.01)",1,0.8674447057871604,1.0,0.9090909090909091
2023,logistic_raw_z,edge,"[0.0, 0.02)",1427,0.532142767414435,0.5003503854239664,-0.044785627826973304
2023,logistic_raw_z,edge,"[0.02, 0.04)",489,0.5519252987897831,0.5245901639344263,0.0014872652909462712
2023,logistic_raw_z,edge,"[0.04, 0.06)",144,0.5724710136940353,0.5277777777777778,0.007575757575757581
2023,logistic_raw_z,edge,"[0.06, 0.08)",70,0.5927560703578694,0.6142857142857143,0.1727272727272727
2023,logistic_raw_z,edge,"[0.08, 0.1)",34,0.6124108897115439,0.7647058823529411,0.45989304812834214
2023,logistic_raw_z,edge,"[0.1, 0.15)",27,0.645100734991035,0.6296296296296297,0.20202020202020202
2023,logistic_raw_z,edge,"[0.15, 1.0)",3,0.7884604210345896,1.0,0.9090909090909091
2023,isotonic_raw_z,probability,"[0.5, 0.55)",3815,0.5161148876579872,0.5125852123754588,-0.021422614083164537
2023,isotonic_raw_z,probability,"[0.55, 0.6)",881,0.5617526198203253,0.5147727272727273,-0.01723248374780724
