season,gameId,game_date,startDate,slice,homeTeam,awayTeam,book_spread,predicted_spread,model_pick_side,pick_cover_prob,pick_prob_edge,raw_logit_score,filter_score,score_lift_vs_raw_logit,flagged_mainly_by_disagreement,persistence_label,he_market_edge_for_pick,abs_he_vs_market_edge,pick_team_recent_same_sign_count_21d,pick_team_prior_same_sign_streak,neutral_site_flag,signal_driver,usage_label
2026,372225,2026-03-09,2026-03-10 01:50:00+00:00,conference_tournaments,Robert Morris,Detroit Mercy,-4.5,4.626,HOME,0.504,-0.02,0.5,0.643,0.143,True,persistent,9.813,9.813,4,12,True,disagreement-led persistent,decision-useful internal candidate
2026,372322,2026-03-09,2026-03-09 22:00:00+00:00,conference_tournaments,Texas A&M-Corpus Christi,New Orleans,-2.0,3.78,HOME,0.551,0.027,0.511,0.598,0.088,True,persistent,6.189,6.189,5,18,True,disagreement-led persistent,decision-useful internal candidate
