season,gameId,game_date,startDate,slice,homeTeam,awayTeam,book_spread,predicted_spread,model_pick_side,pick_cover_prob,pick_prob_edge,raw_logit_score,filter_score,score_lift_vs_raw_logit,flagged_mainly_by_disagreement,persistence_label,he_market_edge_for_pick,abs_he_vs_market_edge,pick_team_recent_same_sign_count_21d,pick_team_prior_same_sign_streak,neutral_site_flag,signal_driver,usage_label
2026,372256,2026-03-09,2026-03-10 00:30:00+00:00,conference_tournaments,Grambling,Mississippi Valley State,-13.5,7.884,AWAY,0.685,0.161,0.536,0.139,-0.397,False,persistent,-22.203,22.203,7,30,True,raw edge only / filtered out,raw-edge watchlist only
2026,372328,2026-03-09,2026-03-10 01:00:00+00:00,conference_tournaments,Gonzaga,Oregon State,-20.5,15.319,AWAY,0.669,0.145,0.533,0.11,-0.423,False,persistent,-27.892,27.892,4,19,True,raw edge only / filtered out,raw-edge watchlist only
